snapshot_date,customer_id,product_propensity_feature_set,customer_value_score,intent_signal_score,engagement_score,timing_score,relationship_score,sales_suppression_flag
2026-08-31,CUS00015739,"{""CREDIT_CARD"": 0.855, ""LOAN"": 0.626, ""DEPOSIT"": 0.545, ""INVESTMENT"": 0.86}",100.0,74.44,10.14,66.52,99.24,False
2026-08-31,CUS00015740,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.97, ""DEPOSIT"": 0.199, ""INVESTMENT"": 0.486}",49.99,66.78,61.51,54.07,66.94,False
2026-08-31,CUS00015741,"{""CREDIT_CARD"": 0.798, ""LOAN"": 0.484, ""DEPOSIT"": 0.36, ""INVESTMENT"": 0.556}",39.55,74.92,100.0,75.36,80.02,True
2026-08-31,CUS00015742,"{""CREDIT_CARD"": 0.595, ""LOAN"": 0.547, ""DEPOSIT"": 0.388, ""INVESTMENT"": 0.325}",15.71,64.02,0.14,60.7,72.09,True
2026-08-31,CUS00015743,"{""CREDIT_CARD"": 0.64, ""LOAN"": 0.386, ""DEPOSIT"": 0.47, ""INVESTMENT"": 0.35}",3.72,41.83,0.0,36.25,49.5,False
2026-08-31,CUS00015744,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.887, ""DEPOSIT"": 0.276, ""INVESTMENT"": 0.33}",47.18,61.56,95.76,54.15,76.84,False
2026-08-31,CUS00015745,"{""CREDIT_CARD"": 0.535, ""LOAN"": 0.469, ""DEPOSIT"": 0.923, ""INVESTMENT"": 0.99}",93.0,99.0,65.36,79.6,99.48,False
2026-08-31,CUS00015746,"{""CREDIT_CARD"": 0.699, ""LOAN"": 0.413, ""DEPOSIT"": 0.731, ""INVESTMENT"": 0.99}",81.18,68.48,65.11,70.78,67.3,False
2026-08-31,CUS00015747,"{""CREDIT_CARD"": 0.728, ""LOAN"": 0.626, ""DEPOSIT"": 0.71, ""INVESTMENT"": 0.827}",100.0,99.0,67.36,90.63,100.0,False
2026-08-31,CUS00015748,"{""CREDIT_CARD"": 0.708, ""LOAN"": 0.432, ""DEPOSIT"": 0.474, ""INVESTMENT"": 0.324}",31.33,79.71,0.0,68.75,68.48,False
2026-08-31,CUS00015749,"{""CREDIT_CARD"": 0.448, ""LOAN"": 0.453, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.876}",66.59,99.0,74.5,88.11,100.0,False
2026-08-31,CUS00015750,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.883, ""DEPOSIT"": 0.16, ""INVESTMENT"": 0.174}",34.17,73.34,66.15,75.53,86.09,True
2026-08-31,CUS00015751,"{""CREDIT_CARD"": 0.571, ""LOAN"": 0.381, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.793}",56.8,99.0,12.72,85.29,82.87,False
2026-08-31,CUS00015752,"{""CREDIT_CARD"": 0.313, ""LOAN"": 0.264, ""DEPOSIT"": 0.278, ""INVESTMENT"": 0.294}",17.0,81.62,0.0,78.94,31.95,False
2026-08-31,CUS00015753,"{""CREDIT_CARD"": 0.616, ""LOAN"": 0.54, ""DEPOSIT"": 0.34, ""INVESTMENT"": 0.363}",7.58,72.3,36.35,74.63,46.44,True
2026-08-31,CUS00015754,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.208, ""INVESTMENT"": 0.399}",36.43,76.97,83.27,79.71,73.56,False
2026-08-31,CUS00015755,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.858, ""DEPOSIT"": 0.19, ""INVESTMENT"": 0.424}",61.46,79.65,93.81,69.76,99.71,False
2026-08-31,CUS00015756,"{""CREDIT_CARD"": 0.694, ""LOAN"": 0.548, ""DEPOSIT"": 0.406, ""INVESTMENT"": 0.525}",56.3,70.47,39.46,57.7,56.9,False
2026-08-31,CUS00015757,"{""CREDIT_CARD"": 0.936, ""LOAN"": 0.452, ""DEPOSIT"": 0.548, ""INVESTMENT"": 0.474}",22.35,75.43,100.0,65.28,60.02,False
2026-08-31,CUS00015758,"{""CREDIT_CARD"": 0.584, ""LOAN"": 0.307, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.99}",100.0,98.46,87.14,89.92,71.76,False
2026-08-31,CUS00015759,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.911, ""DEPOSIT"": 0.217, ""INVESTMENT"": 0.286}",34.25,73.27,17.25,74.42,71.8,False
2026-08-31,CUS00015760,"{""CREDIT_CARD"": 0.555, ""LOAN"": 0.551, ""DEPOSIT"": 0.386, ""INVESTMENT"": 0.273}",21.3,78.89,0.0,66.96,42.54,False
2026-08-31,CUS00015761,"{""CREDIT_CARD"": 0.36, ""LOAN"": 0.282, ""DEPOSIT"": 0.273, ""INVESTMENT"": 0.194}",16.54,71.73,0.0,68.73,44.3,True
2026-08-31,CUS00015762,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.946, ""DEPOSIT"": 0.217, ""INVESTMENT"": 0.316}",48.68,68.42,93.39,68.14,86.93,False
2026-08-31,CUS00015763,"{""CREDIT_CARD"": 0.896, ""LOAN"": 0.506, ""DEPOSIT"": 0.622, ""INVESTMENT"": 0.82}",95.58,81.78,79.82,72.6,76.96,False
2026-08-31,CUS00015764,"{""CREDIT_CARD"": 0.904, ""LOAN"": 0.889, ""DEPOSIT"": 0.124, ""INVESTMENT"": 0.286}",34.12,76.82,96.34,62.89,58.36,False
2026-08-31,CUS00015765,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.192, ""INVESTMENT"": 0.458}",47.08,70.89,90.27,59.16,64.92,False
2026-08-31,CUS00015766,"{""CREDIT_CARD"": 0.73, ""LOAN"": 0.494, ""DEPOSIT"": 0.522, ""INVESTMENT"": 0.901}",100.0,69.05,80.0,56.35,86.44,False
2026-08-31,CUS00015767,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.277, ""INVESTMENT"": 0.298}",25.23,70.64,14.66,69.45,50.72,False
2026-08-31,CUS00015768,"{""CREDIT_CARD"": 0.863, ""LOAN"": 0.588, ""DEPOSIT"": 0.564, ""INVESTMENT"": 0.877}",83.76,84.73,97.83,80.18,100.0,False
2026-08-31,CUS00015769,"{""CREDIT_CARD"": 0.553, ""LOAN"": 0.44, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.99}",71.92,99.0,93.69,97.36,71.17,False
2026-08-31,CUS00015770,"{""CREDIT_CARD"": 0.874, ""LOAN"": 0.527, ""DEPOSIT"": 0.379, ""INVESTMENT"": 0.598}",23.75,67.13,100.0,69.03,72.46,False
2026-08-31,CUS00015771,"{""CREDIT_CARD"": 0.498, ""LOAN"": 0.428, ""DEPOSIT"": 0.885, ""INVESTMENT"": 0.99}",62.73,97.91,44.62,97.5,79.39,False
2026-08-31,CUS00015772,"{""CREDIT_CARD"": 0.515, ""LOAN"": 0.517, ""DEPOSIT"": 0.362, ""INVESTMENT"": 0.311}",15.31,75.02,13.2,74.68,63.75,True
2026-08-31,CUS00015773,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.233, ""INVESTMENT"": 0.39}",70.12,69.24,89.67,58.49,93.16,False
2026-08-31,CUS00015774,"{""CREDIT_CARD"": 0.622, ""LOAN"": 0.452, ""DEPOSIT"": 0.432, ""INVESTMENT"": 0.367}",4.17,74.02,51.24,73.55,56.17,False
2026-08-31,CUS00015775,"{""CREDIT_CARD"": 0.588, ""LOAN"": 0.443, ""DEPOSIT"": 0.345, ""INVESTMENT"": 0.393}",26.26,65.02,35.26,61.69,67.06,False
2026-08-31,CUS00015776,"{""CREDIT_CARD"": 0.493, ""LOAN"": 0.383, ""DEPOSIT"": 0.508, ""INVESTMENT"": 0.317}",8.87,74.06,11.6,74.93,37.91,False
2026-08-31,CUS00015777,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.945, ""DEPOSIT"": 0.358, ""INVESTMENT"": 0.274}",26.02,98.69,61.3,98.23,63.04,False
2026-08-31,CUS00015778,"{""CREDIT_CARD"": 0.974, ""LOAN"": 0.954, ""DEPOSIT"": 0.211, ""INVESTMENT"": 0.408}",57.74,63.61,79.16,57.69,77.84,False
2026-08-31,CUS00015779,"{""CREDIT_CARD"": 0.772, ""LOAN"": 0.542, ""DEPOSIT"": 0.485, ""INVESTMENT"": 0.448}",25.72,71.64,100.0,74.65,88.61,False
2026-08-31,CUS00015780,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.919, ""DEPOSIT"": 0.247, ""INVESTMENT"": 0.285}",31.16,79.01,19.99,79.57,62.28,True
2026-08-31,CUS00015781,"{""CREDIT_CARD"": 0.799, ""LOAN"": 0.58, ""DEPOSIT"": 0.496, ""INVESTMENT"": 0.872}",100.0,84.05,99.09,78.6,95.62,False
2026-08-31,CUS00015782,"{""CREDIT_CARD"": 0.726, ""LOAN"": 0.55, ""DEPOSIT"": 0.533, ""INVESTMENT"": 0.762}",100.0,90.56,87.95,89.76,73.31,False
2026-08-31,CUS00015783,"{""CREDIT_CARD"": 0.821, ""LOAN"": 0.503, ""DEPOSIT"": 0.476, ""INVESTMENT"": 0.45}",38.15,76.11,100.0,66.12,81.14,False
2026-08-31,CUS00015784,"{""CREDIT_CARD"": 0.579, ""LOAN"": 0.444, ""DEPOSIT"": 0.415, ""INVESTMENT"": 0.507}",35.93,65.63,34.24,68.43,18.28,True
2026-08-31,CUS00015785,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.984, ""DEPOSIT"": 0.154, ""INVESTMENT"": 0.255}",34.84,65.74,58.43,52.94,54.45,False
2026-08-31,CUS00015786,"{""CREDIT_CARD"": 0.606, ""LOAN"": 0.42, ""DEPOSIT"": 0.465, ""INVESTMENT"": 0.308}",16.61,65.88,26.74,67.36,66.07,False
2026-08-31,CUS00015787,"{""CREDIT_CARD"": 0.694, ""LOAN"": 0.434, ""DEPOSIT"": 0.408, ""INVESTMENT"": 0.453}",38.21,70.89,18.98,59.8,73.85,False
2026-08-31,CUS00015788,"{""CREDIT_CARD"": 0.758, ""LOAN"": 0.604, ""DEPOSIT"": 0.622, ""INVESTMENT"": 0.825}",100.0,77.3,100.0,75.47,100.0,True
2026-08-31,CUS00015789,"{""CREDIT_CARD"": 0.457, ""LOAN"": 0.303, ""DEPOSIT"": 0.956, ""INVESTMENT"": 0.99}",79.23,99.0,90.41,95.13,75.62,False
2026-08-31,CUS00015790,"{""CREDIT_CARD"": 0.723, ""LOAN"": 0.531, ""DEPOSIT"": 0.544, ""INVESTMENT"": 0.843}",80.63,72.5,95.65,74.78,97.55,False
2026-08-31,CUS00015791,"{""CREDIT_CARD"": 0.612, ""LOAN"": 0.524, ""DEPOSIT"": 0.333, ""INVESTMENT"": 0.405}",3.85,80.0,48.87,78.11,39.33,False
2026-08-31,CUS00015792,"{""CREDIT_CARD"": 0.241, ""LOAN"": 0.38, ""DEPOSIT"": 0.333, ""INVESTMENT"": 0.25}",0.0,72.01,1.92,58.05,22.97,False
2026-08-31,CUS00015793,"{""CREDIT_CARD"": 0.136, ""LOAN"": 0.158, ""DEPOSIT"": 0.182, ""INVESTMENT"": 0.069}",0.0,41.4,0.0,43.11,57.84,False
2026-08-31,CUS00015794,"{""CREDIT_CARD"": 0.253, ""LOAN"": 0.184, ""DEPOSIT"": 0.234, ""INVESTMENT"": 0.189}",4.86,45.6,0.0,39.24,57.84,False
2026-08-31,CUS00015795,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.163, ""INVESTMENT"": 0.288}",31.91,78.26,95.19,78.37,87.39,False
2026-08-31,CUS00015796,"{""CREDIT_CARD"": 0.658, ""LOAN"": 0.575, ""DEPOSIT"": 0.456, ""INVESTMENT"": 0.301}",16.94,83.93,27.7,67.81,64.39,True
2026-08-31,CUS00015797,"{""CREDIT_CARD"": 0.647, ""LOAN"": 0.403, ""DEPOSIT"": 0.568, ""INVESTMENT"": 0.416}",16.61,73.43,54.76,61.12,56.55,False
2026-08-31,CUS00015798,"{""CREDIT_CARD"": 0.272, ""LOAN"": 0.308, ""DEPOSIT"": 0.438, ""INVESTMENT"": 0.222}",0.0,96.23,0.0,92.98,37.55,True
2026-08-31,CUS00015799,"{""CREDIT_CARD"": 0.875, ""LOAN"": 0.569, ""DEPOSIT"": 0.6, ""INVESTMENT"": 0.584}",43.18,94.86,100.0,98.82,75.36,False
2026-08-31,CUS00015800,"{""CREDIT_CARD"": 0.784, ""LOAN"": 0.556, ""DEPOSIT"": 0.756, ""INVESTMENT"": 0.777}",82.77,99.0,56.52,79.77,100.0,False
2026-08-31,CUS00015801,"{""CREDIT_CARD"": 0.884, ""LOAN"": 0.524, ""DEPOSIT"": 0.594, ""INVESTMENT"": 0.755}",74.58,79.29,100.0,71.28,87.97,False
2026-08-31,CUS00015802,"{""CREDIT_CARD"": 0.825, ""LOAN"": 0.517, ""DEPOSIT"": 0.556, ""INVESTMENT"": 0.919}",97.92,64.6,91.74,54.61,94.42,False
2026-08-31,CUS00015803,"{""CREDIT_CARD"": 0.705, ""LOAN"": 0.465, ""DEPOSIT"": 0.546, ""INVESTMENT"": 0.493}",37.31,71.27,100.0,71.59,84.33,False
2026-08-31,CUS00015804,"{""CREDIT_CARD"": 0.605, ""LOAN"": 0.354, ""DEPOSIT"": 0.402, ""INVESTMENT"": 0.438}",59.99,67.09,35.7,67.01,60.47,False
2026-08-31,CUS00015805,"{""CREDIT_CARD"": 0.772, ""LOAN"": 0.487, ""DEPOSIT"": 0.354, ""INVESTMENT"": 0.34}",32.4,89.81,38.87,72.77,63.14,False
2026-08-31,CUS00015806,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.909, ""DEPOSIT"": 0.284, ""INVESTMENT"": 0.256}",30.57,73.38,90.96,65.32,54.48,False
2026-08-31,CUS00015807,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.839, ""DEPOSIT"": 0.168, ""INVESTMENT"": 0.298}",34.46,74.31,95.07,66.19,79.81,False
2026-08-31,CUS00015808,"{""CREDIT_CARD"": 0.725, ""LOAN"": 0.477, ""DEPOSIT"": 0.536, ""INVESTMENT"": 0.826}",76.68,68.19,96.69,62.14,82.47,False
2026-08-31,CUS00015809,"{""CREDIT_CARD"": 0.52, ""LOAN"": 0.461, ""DEPOSIT"": 0.498, ""INVESTMENT"": 0.378}",28.39,62.95,38.26,52.79,63.82,False
2026-08-31,CUS00015810,"{""CREDIT_CARD"": 0.461, ""LOAN"": 0.521, ""DEPOSIT"": 0.374, ""INVESTMENT"": 0.38}",6.76,69.73,30.58,72.28,50.61,False
2026-08-31,CUS00015811,"{""CREDIT_CARD"": 0.918, ""LOAN"": 0.549, ""DEPOSIT"": 0.518, ""INVESTMENT"": 0.512}",27.99,67.35,100.0,56.36,19.11,False
2026-08-31,CUS00015812,"{""CREDIT_CARD"": 0.824, ""LOAN"": 0.414, ""DEPOSIT"": 0.548, ""INVESTMENT"": 0.46}",33.05,99.0,100.0,98.86,71.92,False
2026-08-31,CUS00015813,"{""CREDIT_CARD"": 0.859, ""LOAN"": 0.416, ""DEPOSIT"": 0.398, ""INVESTMENT"": 0.388}",45.74,78.84,100.0,73.79,95.91,False
2026-08-31,CUS00015814,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.225, ""INVESTMENT"": 0.388}",57.72,80.49,89.58,74.72,81.59,False
2026-08-31,CUS00015815,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.264, ""INVESTMENT"": 0.3}",35.77,87.42,95.78,86.38,90.52,False
2026-08-31,CUS00015816,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.265, ""INVESTMENT"": 0.356}",35.3,76.29,50.43,77.45,77.32,False
2026-08-31,CUS00015817,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.903, ""DEPOSIT"": 0.173, ""INVESTMENT"": 0.364}",27.71,70.67,18.64,68.55,61.08,False
2026-08-31,CUS00015818,"{""CREDIT_CARD"": 0.927, ""LOAN"": 0.513, ""DEPOSIT"": 0.374, ""INVESTMENT"": 0.515}",27.82,73.23,100.0,71.18,64.54,False
2026-08-31,CUS00015819,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.966, ""DEPOSIT"": 0.213, ""INVESTMENT"": 0.227}",32.18,81.04,75.14,68.95,61.91,False
2026-08-31,CUS00015820,"{""CREDIT_CARD"": 0.29, ""LOAN"": 0.129, ""DEPOSIT"": 0.323, ""INVESTMENT"": 0.151}",5.86,39.62,0.0,37.55,59.12,False
2026-08-31,CUS00015821,"{""CREDIT_CARD"": 0.823, ""LOAN"": 0.519, ""DEPOSIT"": 0.413, ""INVESTMENT"": 0.541}",23.46,84.86,100.0,83.44,70.78,False
2026-08-31,CUS00015822,"{""CREDIT_CARD"": 0.761, ""LOAN"": 0.477, ""DEPOSIT"": 0.351, ""INVESTMENT"": 0.477}",22.13,79.22,100.0,78.34,68.25,False
2026-08-31,CUS00015823,"{""CREDIT_CARD"": 0.621, ""LOAN"": 0.525, ""DEPOSIT"": 0.474, ""INVESTMENT"": 0.285}",22.99,69.68,53.84,60.57,70.11,True
2026-08-31,CUS00015824,"{""CREDIT_CARD"": 0.455, ""LOAN"": 0.223, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.865}",42.8,77.47,91.49,65.3,73.15,False
2026-08-31,CUS00015825,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.496, ""DEPOSIT"": 0.457, ""INVESTMENT"": 0.443}",26.84,83.24,100.0,69.76,75.85,False
2026-08-31,CUS00015826,"{""CREDIT_CARD"": 0.803, ""LOAN"": 0.507, ""DEPOSIT"": 0.528, ""INVESTMENT"": 0.925}",88.33,83.31,91.35,76.01,81.94,False
2026-08-31,CUS00015827,"{""CREDIT_CARD"": 0.331, ""LOAN"": 0.269, ""DEPOSIT"": 0.457, ""INVESTMENT"": 0.16}",9.44,80.43,0.0,70.4,46.57,False
2026-08-31,CUS00015828,"{""CREDIT_CARD"": 0.882, ""LOAN"": 0.381, ""DEPOSIT"": 0.366, ""INVESTMENT"": 0.567}",18.43,77.51,100.0,68.95,55.42,False
2026-08-31,CUS00015829,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.971, ""DEPOSIT"": 0.17, ""INVESTMENT"": 0.423}",70.02,71.84,16.33,62.2,73.26,False
2026-08-31,CUS00015830,"{""CREDIT_CARD"": 0.695, ""LOAN"": 0.533, ""DEPOSIT"": 0.535, ""INVESTMENT"": 0.85}",88.25,83.01,94.78,76.83,84.61,False
2026-08-31,CUS00015831,"{""CREDIT_CARD"": 0.309, ""LOAN"": 0.085, ""DEPOSIT"": 0.24, ""INVESTMENT"": 0.31}",25.72,55.78,0.0,47.61,49.13,False
2026-08-31,CUS00015832,"{""CREDIT_CARD"": 0.406, ""LOAN"": 0.11, ""DEPOSIT"": 0.179, ""INVESTMENT"": 0.174}",0.0,41.53,0.0,33.34,37.85,False
2026-08-31,CUS00015833,"{""CREDIT_CARD"": 0.358, ""LOAN"": 0.304, ""DEPOSIT"": 0.271, ""INVESTMENT"": 0.21}",9.82,58.45,0.0,47.75,24.19,False
2026-08-31,CUS00015834,"{""CREDIT_CARD"": 0.577, ""LOAN"": 0.35, ""DEPOSIT"": 0.787, ""INVESTMENT"": 0.99}",58.91,77.79,94.36,64.42,67.11,False
2026-08-31,CUS00015835,"{""CREDIT_CARD"": 0.954, ""LOAN"": 0.454, ""DEPOSIT"": 0.411, ""INVESTMENT"": 0.497}",16.53,72.54,100.0,64.3,57.88,False
2026-08-31,CUS00015836,"{""CREDIT_CARD"": 0.828, ""LOAN"": 0.512, ""DEPOSIT"": 0.511, ""INVESTMENT"": 0.426}",22.96,70.44,100.0,72.59,67.63,False
2026-08-31,CUS00015837,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.938, ""DEPOSIT"": 0.3, ""INVESTMENT"": 0.436}",50.46,68.66,18.0,60.82,80.21,False
2026-08-31,CUS00015838,"{""CREDIT_CARD"": 0.845, ""LOAN"": 0.527, ""DEPOSIT"": 0.451, ""INVESTMENT"": 0.502}",39.62,82.71,100.0,82.99,90.37,True
2026-08-31,CUS00015839,"{""CREDIT_CARD"": 0.917, ""LOAN"": 0.454, ""DEPOSIT"": 0.438, ""INVESTMENT"": 0.466}",38.1,85.96,100.0,84.11,90.14,False
2026-08-31,CUS00015840,"{""CREDIT_CARD"": 0.527, ""LOAN"": 0.513, ""DEPOSIT"": 0.4, ""INVESTMENT"": 0.333}",21.77,68.3,12.22,58.21,54.76,False
2026-08-31,CUS00015841,"{""CREDIT_CARD"": 0.641, ""LOAN"": 0.387, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.874}",60.6,95.96,91.7,86.45,37.13,True
2026-08-31,CUS00015842,"{""CREDIT_CARD"": 0.708, ""LOAN"": 0.415, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.99}",85.55,99.0,95.34,100.0,90.19,False
2026-08-31,CUS00015843,"{""CREDIT_CARD"": 0.546, ""LOAN"": 0.508, ""DEPOSIT"": 0.473, ""INVESTMENT"": 0.239}",18.94,68.96,21.09,65.77,46.56,False
2026-08-31,CUS00015844,"{""CREDIT_CARD"": 0.669, ""LOAN"": 0.481, ""DEPOSIT"": 0.348, ""INVESTMENT"": 0.487}",49.15,75.0,26.85,66.3,44.08,False
2026-08-31,CUS00015845,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.968, ""DEPOSIT"": 0.212, ""INVESTMENT"": 0.219}",41.71,75.75,95.18,74.86,52.59,False
2026-08-31,CUS00015846,"{""CREDIT_CARD"": 0.508, ""LOAN"": 0.527, ""DEPOSIT"": 0.369, ""INVESTMENT"": 0.403}",18.56,71.05,49.67,68.78,72.28,True
2026-08-31,CUS00015847,"{""CREDIT_CARD"": 0.843, ""LOAN"": 0.608, ""DEPOSIT"": 0.558, ""INVESTMENT"": 0.815}",100.0,80.87,94.9,76.53,99.33,False
2026-08-31,CUS00015848,"{""CREDIT_CARD"": 0.601, ""LOAN"": 0.453, ""DEPOSIT"": 0.322, ""INVESTMENT"": 0.299}",22.34,65.47,26.07,60.32,73.37,False
2026-08-31,CUS00015849,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.957, ""DEPOSIT"": 0.279, ""INVESTMENT"": 0.243}",45.96,78.54,15.68,69.04,57.12,True
2026-08-31,CUS00015850,"{""CREDIT_CARD"": 0.62, ""LOAN"": 0.319, ""DEPOSIT"": 0.849, ""INVESTMENT"": 0.925}",55.17,73.95,89.41,77.04,72.96,False
2026-08-31,CUS00015851,"{""CREDIT_CARD"": 0.62, ""LOAN"": 0.311, ""DEPOSIT"": 0.316, ""INVESTMENT"": 0.371}",10.87,57.53,36.33,55.51,49.65,False
2026-08-31,CUS00015852,"{""CREDIT_CARD"": 0.693, ""LOAN"": 0.611, ""DEPOSIT"": 0.638, ""INVESTMENT"": 0.877}",100.0,93.54,92.44,77.23,72.22,False
2026-08-31,CUS00015853,"{""CREDIT_CARD"": 0.55, ""LOAN"": 0.504, ""DEPOSIT"": 0.426, ""INVESTMENT"": 0.389}",17.82,63.33,33.69,60.73,81.74,True
2026-08-31,CUS00015854,"{""CREDIT_CARD"": 0.896, ""LOAN"": 0.486, ""DEPOSIT"": 0.31, ""INVESTMENT"": 0.491}",39.52,66.46,100.0,55.13,82.33,False
2026-08-31,CUS00015855,"{""CREDIT_CARD"": 0.666, ""LOAN"": 0.605, ""DEPOSIT"": 0.581, ""INVESTMENT"": 0.698}",71.93,84.11,99.39,72.09,100.0,False
2026-08-31,CUS00015856,"{""CREDIT_CARD"": 0.618, ""LOAN"": 0.543, ""DEPOSIT"": 0.414, ""INVESTMENT"": 0.372}",18.6,67.4,31.03,66.1,49.76,False
2026-08-31,CUS00015857,"{""CREDIT_CARD"": 0.833, ""LOAN"": 0.465, ""DEPOSIT"": 0.475, ""INVESTMENT"": 0.384}",24.77,64.39,100.0,66.76,35.56,False
2026-08-31,CUS00015858,"{""CREDIT_CARD"": 0.581, ""LOAN"": 0.457, ""DEPOSIT"": 0.335, ""INVESTMENT"": 0.306}",28.32,71.55,0.25,61.64,58.1,False
2026-08-31,CUS00015859,"{""CREDIT_CARD"": 0.593, ""LOAN"": 0.507, ""DEPOSIT"": 0.387, ""INVESTMENT"": 0.352}",28.3,71.69,50.99,63.45,64.68,False
2026-08-31,CUS00015860,"{""CREDIT_CARD"": 0.881, ""LOAN"": 0.552, ""DEPOSIT"": 0.559, ""INVESTMENT"": 0.763}",68.91,62.51,66.46,62.84,62.42,False
2026-08-31,CUS00015861,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.937, ""DEPOSIT"": 0.31, ""INVESTMENT"": 0.252}",40.13,81.36,86.52,71.42,72.64,False
2026-08-31,CUS00015862,"{""CREDIT_CARD"": 0.471, ""LOAN"": 0.331, ""DEPOSIT"": 0.844, ""INVESTMENT"": 0.933}",55.57,76.46,74.68,65.78,70.69,False
2026-08-31,CUS00015863,"{""CREDIT_CARD"": 0.849, ""LOAN"": 0.447, ""DEPOSIT"": 0.449, ""INVESTMENT"": 0.511}",40.03,70.39,100.0,69.92,52.64,False
2026-08-31,CUS00015864,"{""CREDIT_CARD"": 0.819, ""LOAN"": 0.51, ""DEPOSIT"": 0.553, ""INVESTMENT"": 0.783}",100.0,70.64,76.09,58.82,79.73,False
2026-08-31,CUS00015865,"{""CREDIT_CARD"": 0.472, ""LOAN"": 0.306, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.891}",54.07,90.71,93.38,74.77,96.6,False
2026-08-31,CUS00015866,"{""CREDIT_CARD"": 0.717, ""LOAN"": 0.362, ""DEPOSIT"": 0.51, ""INVESTMENT"": 0.52}",42.54,62.08,12.14,63.24,73.59,False
2026-08-31,CUS00015867,"{""CREDIT_CARD"": 0.982, ""LOAN"": 0.86, ""DEPOSIT"": 0.213, ""INVESTMENT"": 0.356}",46.31,78.78,90.95,77.3,54.74,False
2026-08-31,CUS00015868,"{""CREDIT_CARD"": 0.255, ""LOAN"": 0.117, ""DEPOSIT"": 0.243, ""INVESTMENT"": 0.263}",48.64,66.9,0.0,67.9,54.34,False
2026-08-31,CUS00015869,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.445, ""DEPOSIT"": 0.469, ""INVESTMENT"": 0.448}",28.37,79.15,100.0,73.27,81.04,False
2026-08-31,CUS00015870,"{""CREDIT_CARD"": 0.826, ""LOAN"": 0.542, ""DEPOSIT"": 0.59, ""INVESTMENT"": 0.927}",91.49,75.76,96.07,62.49,98.46,True
2026-08-31,CUS00015871,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.118, ""INVESTMENT"": 0.353}",44.83,76.11,55.37,61.98,53.59,False
2026-08-31,CUS00015872,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.897, ""DEPOSIT"": 0.192, ""INVESTMENT"": 0.452}",56.12,75.47,18.02,71.39,70.95,False
2026-08-31,CUS00015873,"{""CREDIT_CARD"": 0.974, ""LOAN"": 0.553, ""DEPOSIT"": 0.43, ""INVESTMENT"": 0.436}",32.19,69.57,100.0,64.23,79.62,True
2026-08-31,CUS00015874,"{""CREDIT_CARD"": 0.882, ""LOAN"": 0.584, ""DEPOSIT"": 0.561, ""INVESTMENT"": 0.719}",86.11,76.15,89.01,66.0,88.66,False
2026-08-31,CUS00015875,"{""CREDIT_CARD"": 0.699, ""LOAN"": 0.513, ""DEPOSIT"": 0.396, ""INVESTMENT"": 0.347}",20.47,68.31,0.0,68.02,64.24,True
