customer_id,product_id,open_date,status,balance
CUS00019627,PR012,2026-06-19,ACTIVE,130829711.96
CUS00019628,PR012,2025-02-04,ACTIVE,116041026.22
CUS00019629,PR012,2021-11-08,ACTIVE,41921054.65
CUS00019630,PR012,2024-05-12,ACTIVE,19848874.16
CUS00019631,PR012,2024-11-11,ACTIVE,29182230.48
CUS00019635,PR012,2024-05-24,ACTIVE,43516251.77
CUS00019636,PR012,2021-07-06,ACTIVE,12015997.48
CUS00019637,PR012,2025-02-15,ACTIVE,51114926.6
CUS00019638,PR012,2024-04-29,ACTIVE,34422294.18
CUS00019639,PR012,2026-07-22,ACTIVE,48103708.82
CUS00019640,PR012,2021-04-01,ACTIVE,34955727.21
CUS00019641,PR012,2021-09-11,ACTIVE,27772732.07
CUS00019642,PR012,2023-08-27,ACTIVE,28116169.43
CUS00019644,PR012,2022-06-28,ACTIVE,80212165.34
CUS00019645,PR012,2024-05-01,ACTIVE,56535077.1
CUS00019646,PR012,2024-02-28,ACTIVE,90646928.74
CUS00019647,PR012,2022-07-30,ACTIVE,30683639.05
CUS00019648,PR012,2021-05-26,ACTIVE,17895234.16
CUS00019650,PR012,2025-02-22,ACTIVE,35228377.18
CUS00019651,PR012,2023-07-26,ACTIVE,9758550.48
CUS00019652,PR012,2021-10-12,ACTIVE,76448434.4
CUS00019653,PR012,2021-05-14,ACTIVE,8751573.35
CUS00019654,PR012,2023-01-24,ACTIVE,44958944.02
CUS00019656,PR012,2024-11-23,ACTIVE,16957674.19
CUS00019657,PR012,2022-10-22,ACTIVE,37078062.61
CUS00019658,PR012,2025-03-06,ACTIVE,23533764.94
CUS00019659,PR012,2024-04-02,ACTIVE,102182087.97
CUS00019660,PR012,2021-11-16,ACTIVE,74619614.45
CUS00019662,PR012,2024-08-21,ACTIVE,29487108.37
CUS00019663,PR012,2022-08-02,ACTIVE,43027046.44
CUS00019664,PR012,2021-05-12,ACTIVE,111205215.71
CUS00019665,PR012,2021-09-17,ACTIVE,224546727.16
CUS00019666,PR012,2024-04-27,ACTIVE,19089806.95
CUS00019667,PR012,2025-09-04,ACTIVE,81380121.22
CUS00019668,PR012,2025-02-28,ACTIVE,11250237.58
CUS00019669,PR012,2022-08-31,ACTIVE,84453139.31
CUS00019670,PR012,2021-09-26,ACTIVE,76003021.44
CUS00019671,PR012,2024-09-26,ACTIVE,31760744.13
CUS00019672,PR012,2023-05-31,ACTIVE,40822343.92
CUS00019674,PR012,2026-06-02,ACTIVE,44751206.36
CUS00019676,PR012,2022-06-28,ACTIVE,97909053.17
CUS00019677,PR012,2022-07-11,ACTIVE,13097312.15
CUS00019678,PR012,2021-04-27,ACTIVE,40623576.58
CUS00019679,PR012,2022-07-29,ACTIVE,150046602.09
CUS00019680,PR012,2024-08-04,ACTIVE,24250700.17
CUS00019681,PR012,2022-08-08,ACTIVE,14797210.46
CUS00019682,PR012,2025-09-30,ACTIVE,9702821.84
CUS00019684,PR012,2024-01-21,ACTIVE,38855730.39
CUS00019685,PR012,2026-01-01,ACTIVE,89943391.85
CUS00019686,PR012,2022-06-24,ACTIVE,58518734.72
CUS00019687,PR012,2024-03-04,ACTIVE,74000810.43
CUS00019688,PR012,2023-09-08,ACTIVE,19500253.9
CUS00019689,PR012,2025-04-08,ACTIVE,149513774.25
CUS00019690,PR012,2022-08-15,ACTIVE,94605809.48
CUS00019691,PR012,2026-05-29,ACTIVE,95049501.85
CUS00019692,PR012,2025-05-06,ACTIVE,13385254.71
CUS00019694,PR012,2024-11-12,ACTIVE,28445170.96
CUS00019696,PR012,2021-12-22,ACTIVE,5261390.68
CUS00019697,PR012,2023-04-30,ACTIVE,41825718.4
CUS00019698,PR012,2024-03-30,ACTIVE,71525403.5
CUS00019699,PR012,2022-04-15,ACTIVE,84822199.28
CUS00019700,PR012,2021-11-21,ACTIVE,18728650.28
CUS00019701,PR012,2021-05-30,ACTIVE,69489400.41
CUS00019703,PR012,2024-11-12,ACTIVE,232784162.61
CUS00019704,PR012,2025-05-28,ACTIVE,20116698.6
CUS00019705,PR012,2026-01-08,ACTIVE,84661445.74
CUS00019706,PR012,2023-04-19,ACTIVE,97670883.33
CUS00019708,PR012,2022-08-05,ACTIVE,61463158.54
CUS00019709,PR012,2023-01-19,ACTIVE,137883182.23
CUS00019710,PR012,2025-08-11,ACTIVE,15320871.16
CUS00019712,PR012,2022-05-24,ACTIVE,24376234.93
CUS00019713,PR012,2026-08-01,ACTIVE,46684474.73
CUS00019714,PR012,2026-05-21,ACTIVE,24112149.87
CUS00019715,PR012,2024-05-04,ACTIVE,34625122.38
CUS00019716,PR012,2026-04-30,ACTIVE,10823475.44
CUS00019717,PR012,2021-09-10,ACTIVE,63758773.08
CUS00019718,PR012,2023-11-15,ACTIVE,9266903.96
CUS00019719,PR012,2023-12-29,ACTIVE,120721791.29
CUS00019720,PR012,2025-05-19,ACTIVE,152190900.48
CUS00019721,PR012,2026-01-22,ACTIVE,81645796.51
CUS00019722,PR012,2024-07-19,ACTIVE,89352686.46
CUS00019724,PR012,2026-02-20,ACTIVE,30829785.43
CUS00019725,PR012,2024-12-14,ACTIVE,156046795.65
CUS00019726,PR012,2023-05-16,ACTIVE,27326754.96
CUS00019727,PR012,2024-04-15,ACTIVE,91910311.57
CUS00019728,PR012,2024-01-15,ACTIVE,61674447.31
CUS00019729,PR012,2021-08-16,ACTIVE,135619031.02
CUS00019731,PR012,2021-11-18,ACTIVE,17059748.91
CUS00019732,PR012,2022-01-30,ACTIVE,69043445.6
CUS00019733,PR012,2025-07-15,ACTIVE,33908169.8
CUS00019734,PR012,2021-11-24,ACTIVE,67038091.1
CUS00019736,PR012,2023-04-16,ACTIVE,72433164.82
CUS00019737,PR012,2023-06-05,ACTIVE,121269545.45
CUS00019738,PR012,2025-03-04,ACTIVE,69538419.56
CUS00019739,PR012,2025-09-02,ACTIVE,114820233.12
CUS00019740,PR012,2025-02-21,ACTIVE,27362492.7
CUS00019741,PR012,2021-04-16,ACTIVE,42723204.46
CUS00019742,PR012,2023-03-27,ACTIVE,63887947.92
CUS00019743,PR012,2022-07-08,ACTIVE,29919915.21
CUS00019744,PR012,2021-11-17,ACTIVE,27557797.01
CUS00019745,PR012,2025-12-14,ACTIVE,40428937.72
CUS00019746,PR012,2024-07-13,ACTIVE,63394750.78
CUS00019747,PR012,2022-05-12,ACTIVE,104903677.04
CUS00019748,PR012,2025-12-23,ACTIVE,201979929.54
CUS00019749,PR012,2024-07-02,ACTIVE,26222027.63
CUS00019750,PR012,2025-06-11,ACTIVE,163233724.08
CUS00019752,PR012,2023-11-23,ACTIVE,64266933.67
CUS00019753,PR012,2026-03-27,ACTIVE,78976912.19
CUS00019754,PR012,2023-01-21,ACTIVE,32318951.72
CUS00019755,PR012,2025-12-31,ACTIVE,28057635.38
CUS00019756,PR012,2022-12-19,ACTIVE,42766266.01
CUS00019757,PR012,2021-09-15,ACTIVE,50403983.15
CUS00019758,PR012,2021-03-19,ACTIVE,39160125.51
CUS00019759,PR012,2024-01-03,ACTIVE,69324695.66
CUS00019763,PR012,2026-02-12,ACTIVE,37521247.74
CUS00019764,PR012,2024-12-15,ACTIVE,97479149.59
CUS00019765,PR012,2026-07-04,ACTIVE,5861269.48
CUS00019767,PR012,2023-08-22,ACTIVE,134891559.21
CUS00019768,PR012,2023-03-15,ACTIVE,55485325.59
CUS00019771,PR012,2021-09-09,ACTIVE,32468590.14
CUS00019772,PR012,2023-09-05,ACTIVE,86543635.59
CUS00019773,PR012,2024-10-27,ACTIVE,29297746.41
CUS00019774,PR012,2021-11-13,ACTIVE,129422168.05
CUS00019776,PR012,2023-06-14,ACTIVE,39337606.63
CUS00019777,PR012,2021-08-10,ACTIVE,80674259.0
CUS00019778,PR012,2023-08-13,ACTIVE,178543453.98
CUS00019779,PR012,2021-07-17,ACTIVE,38553948.53
CUS00019780,PR012,2025-01-30,ACTIVE,45606581.21
CUS00019781,PR012,2023-07-07,ACTIVE,77577325.63
CUS00019782,PR012,2024-04-30,ACTIVE,125241411.71
CUS00019783,PR012,2026-07-14,ACTIVE,17727325.53
CUS00019784,PR012,2021-11-10,ACTIVE,12654784.17
CUS00019785,PR012,2025-12-24,ACTIVE,50368764.73
CUS00019786,PR012,2021-09-15,ACTIVE,110917733.12
CUS00019788,PR012,2024-12-11,ACTIVE,122548657.5
CUS00019789,PR012,2024-03-23,ACTIVE,34574557.7
CUS00019790,PR012,2021-11-11,ACTIVE,26850476.19
CUS00019791,PR012,2024-04-07,ACTIVE,29114435.45
CUS00019792,PR012,2025-01-20,ACTIVE,137232685.87
CUS00019793,PR012,2024-11-28,ACTIVE,142659603.42
CUS00019794,PR012,2025-10-01,ACTIVE,69149796.57
CUS00019796,PR012,2026-06-04,ACTIVE,74534130.46
CUS00019797,PR012,2025-10-19,ACTIVE,60297887.72
CUS00019798,PR012,2023-11-14,ACTIVE,96756438.06
CUS00019799,PR012,2022-07-16,ACTIVE,113784708.34
CUS00019800,PR012,2022-12-24,ACTIVE,46330741.14
CUS00019801,PR012,2024-01-28,ACTIVE,48790653.51
CUS00019802,PR012,2021-10-04,ACTIVE,48171670.79
CUS00019803,PR012,2024-08-17,ACTIVE,93196570.84
CUS00019804,PR012,2024-03-11,ACTIVE,8318247.03
CUS00019806,PR012,2021-06-04,ACTIVE,36710846.82
CUS00019807,PR012,2024-04-10,ACTIVE,191134723.78
CUS00019808,PR012,2025-06-12,ACTIVE,86000276.36
CUS00019809,PR012,2023-02-18,ACTIVE,100314480.44
CUS00019810,PR012,2023-07-23,ACTIVE,81634496.95
CUS00019811,PR012,2023-02-06,ACTIVE,84817292.72
CUS00019812,PR012,2023-05-21,ACTIVE,66584529.12
CUS00019813,PR012,2023-05-10,ACTIVE,114608440.26
CUS00019814,PR012,2023-09-17,ACTIVE,89322512.61
CUS00019815,PR012,2023-11-21,ACTIVE,50205819.98
CUS00019816,PR012,2023-09-01,ACTIVE,50003418.52
CUS00019817,PR012,2024-04-16,ACTIVE,84632475.66
CUS00019818,PR012,2023-06-29,ACTIVE,6820162.34
CUS00019819,PR012,2026-02-16,ACTIVE,17212750.04
CUS00019820,PR012,2022-12-05,ACTIVE,61152126.03
CUS00019821,PR012,2025-10-13,ACTIVE,28224697.98
CUS00019823,PR012,2025-01-08,ACTIVE,12285913.04
CUS00019824,PR012,2026-05-17,ACTIVE,77437882.25
CUS00019825,PR012,2022-11-15,ACTIVE,45148546.33
CUS00019827,PR012,2025-09-23,ACTIVE,18916020.18
CUS00019828,PR012,2023-10-04,ACTIVE,62412569.66
CUS00019829,PR012,2024-02-05,ACTIVE,35835496.82
CUS00019830,PR012,2024-08-31,ACTIVE,109950765.83
CUS00019832,PR012,2024-09-02,ACTIVE,28292318.35
CUS00019833,PR012,2021-11-12,ACTIVE,30822581.9
CUS00019834,PR012,2023-09-21,ACTIVE,27255813.07
CUS00019835,PR012,2021-12-31,ACTIVE,83369640.92
CUS00019836,PR012,2024-07-12,ACTIVE,127849433.33
CUS00019837,PR012,2023-01-12,ACTIVE,160219666.18
CUS00019839,PR012,2026-04-04,ACTIVE,63723246.03
CUS00019840,PR012,2024-10-08,ACTIVE,28443450.89
CUS00019841,PR012,2025-09-23,ACTIVE,33281993.81
CUS00019842,PR012,2023-02-05,ACTIVE,59002485.07
CUS00019843,PR012,2024-09-05,ACTIVE,46442087.69
CUS00019844,PR012,2022-09-05,ACTIVE,64218295.21
CUS00019845,PR012,2024-04-20,ACTIVE,19621648.0
CUS00019846,PR012,2021-08-20,ACTIVE,109785150.92
CUS00019847,PR012,2025-06-02,ACTIVE,38565772.99
CUS00019848,PR012,2022-12-27,ACTIVE,132002116.78
CUS00019849,PR012,2021-11-23,ACTIVE,98729870.78
CUS00019850,PR012,2022-04-01,ACTIVE,22700927.23
CUS00019851,PR012,2023-04-11,ACTIVE,48521187.66
CUS00019852,PR012,2021-05-25,ACTIVE,49990104.11
CUS00019853,PR012,2021-09-18,ACTIVE,14175602.25
CUS00019854,PR012,2022-10-17,ACTIVE,19275767.4
CUS00019855,PR012,2024-05-09,ACTIVE,35420242.17
CUS00019856,PR012,2024-06-23,ACTIVE,85125604.63
CUS00019857,PR012,2022-01-24,ACTIVE,46826830.86
CUS00019858,PR012,2025-03-05,ACTIVE,109382863.03
CUS00019859,PR012,2026-05-01,ACTIVE,55544132.39
CUS00019860,PR012,2025-12-02,ACTIVE,42421180.3
CUS00019861,PR012,2022-03-06,ACTIVE,37427402.8
CUS00019863,PR012,2025-11-14,ACTIVE,249634796.57
CUS00019864,PR012,2023-12-11,ACTIVE,14395351.75
CUS00019866,PR012,2022-12-27,ACTIVE,38240802.3
CUS00019867,PR012,2023-11-09,ACTIVE,50707735.14
CUS00019868,PR012,2024-04-11,ACTIVE,16325939.85
CUS00019869,PR012,2024-08-01,ACTIVE,55642769.61
CUS00019870,PR012,2024-01-07,ACTIVE,63273578.33
CUS00019871,PR012,2024-12-08,ACTIVE,70185478.72
CUS00019872,PR012,2024-07-11,ACTIVE,96147729.7
CUS00019873,PR012,2025-03-03,ACTIVE,45495675.35
CUS00019874,PR012,2023-08-10,ACTIVE,25981453.4
CUS00019875,PR012,2022-06-30,ACTIVE,134295041.19
CUS00019876,PR012,2026-03-26,ACTIVE,222966999.64
CUS00019877,PR012,2022-02-03,ACTIVE,65689239.85
CUS00019878,PR012,2025-05-11,ACTIVE,73378173.1
CUS00019879,PR012,2025-07-19,ACTIVE,167707244.4
CUS00019880,PR012,2021-12-20,ACTIVE,28104268.83
CUS00019881,PR012,2025-01-06,ACTIVE,28142422.95
CUS00019882,PR012,2024-04-20,ACTIVE,14225817.2
CUS00019883,PR012,2022-02-07,ACTIVE,18425808.7
CUS00019885,PR012,2022-04-21,ACTIVE,149870063.34
CUS00019888,PR012,2025-08-18,ACTIVE,9185090.26
CUS00019889,PR012,2023-07-02,ACTIVE,85525493.55
CUS00019891,PR012,2022-02-25,ACTIVE,61848312.21
CUS00019892,PR012,2023-12-11,ACTIVE,153106000.51
CUS00019893,PR012,2022-04-16,ACTIVE,161683203.96
CUS00019894,PR012,2024-06-23,ACTIVE,36343624.88
CUS00019895,PR012,2021-04-14,ACTIVE,93591247.21
CUS00019896,PR012,2026-07-15,ACTIVE,2522373.31
CUS00019897,PR012,2023-04-27,ACTIVE,23095339.86
CUS00019898,PR012,2025-12-23,ACTIVE,45246575.41
CUS00019899,PR012,2023-08-29,ACTIVE,90014442.12
CUS00019900,PR012,2023-07-22,ACTIVE,91441895.93
CUS00019901,PR012,2022-11-16,ACTIVE,60622788.87
CUS00019902,PR012,2026-03-10,ACTIVE,81279338.3
CUS00019904,PR012,2025-02-25,ACTIVE,121353598.53
CUS00019905,PR012,2025-05-09,ACTIVE,91414259.07
CUS00019906,PR012,2023-07-02,ACTIVE,43884055.04
CUS00019907,PR012,2025-09-10,ACTIVE,18886126.78
CUS00019908,PR012,2025-02-28,ACTIVE,108112616.7
CUS00019909,PR012,2026-07-19,ACTIVE,56660068.01
CUS00019910,PR012,2024-04-05,ACTIVE,16561692.39
CUS00019911,PR012,2024-03-08,ACTIVE,61527967.96
CUS00019912,PR012,2025-11-18,ACTIVE,86162394.55
CUS00019913,PR012,2021-11-03,ACTIVE,26521744.82
CUS00019914,PR012,2023-08-07,ACTIVE,85889820.1
CUS00019915,PR012,2025-03-10,ACTIVE,47849129.57
CUS00019916,PR012,2021-04-02,ACTIVE,108271140.63
CUS00019917,PR012,2026-01-15,ACTIVE,133087389.72
CUS00019918,PR012,2026-07-12,ACTIVE,37646459.91
CUS00019919,PR012,2021-05-18,ACTIVE,5722965.25
CUS00019920,PR012,2026-07-13,ACTIVE,51993466.78
CUS00019922,PR012,2024-02-10,ACTIVE,60438547.73
CUS00019924,PR012,2023-02-27,ACTIVE,108362943.69
CUS00019925,PR012,2021-04-13,ACTIVE,7494932.11
CUS00019926,PR012,2024-05-16,ACTIVE,125254219.59
CUS00019927,PR012,2023-04-11,ACTIVE,127156717.32
CUS00019928,PR012,2022-07-05,ACTIVE,7417321.82
CUS00019929,PR012,2024-04-11,ACTIVE,165871206.65
CUS00019930,PR012,2024-07-29,ACTIVE,11197670.75
CUS00019932,PR012,2023-05-05,ACTIVE,42468497.66
CUS00019933,PR012,2025-03-19,ACTIVE,52201241.85
CUS00019935,PR012,2022-11-23,ACTIVE,25762950.27
CUS00019936,PR012,2026-01-14,ACTIVE,76509643.5
CUS00019937,PR012,2025-08-16,ACTIVE,13458979.45
CUS00019938,PR012,2023-09-07,ACTIVE,151490534.24
CUS00019939,PR012,2024-03-28,ACTIVE,80496301.52
CUS00019940,PR012,2023-06-03,ACTIVE,41448964.82
CUS00019941,PR012,2025-11-24,ACTIVE,164671805.68
CUS00019942,PR012,2022-04-22,ACTIVE,23119362.49
CUS00019943,PR012,2024-09-26,ACTIVE,30635023.98
CUS00019944,PR012,2026-02-23,ACTIVE,60475394.64
CUS00019945,PR012,2022-09-04,ACTIVE,21165525.45
CUS00019946,PR012,2024-10-06,ACTIVE,134064241.03
CUS00019947,PR012,2023-06-25,ACTIVE,141047794.51
CUS00019948,PR012,2023-04-15,ACTIVE,60562864.78
CUS00019949,PR012,2022-01-20,ACTIVE,13397408.59
CUS00019950,PR012,2022-02-22,ACTIVE,6339020.11
CUS00019951,PR012,2022-02-06,ACTIVE,123161162.76
CUS00019952,PR012,2026-03-02,ACTIVE,57719586.76
CUS00019953,PR012,2024-04-16,ACTIVE,112987948.94
CUS00019954,PR012,2023-12-18,ACTIVE,87503655.57
CUS00019955,PR012,2021-08-15,ACTIVE,110169202.01
CUS00019956,PR012,2024-04-16,ACTIVE,130058497.04
CUS00019957,PR012,2024-03-16,ACTIVE,43545587.2
CUS00019958,PR012,2024-08-11,ACTIVE,20706427.54
CUS00019959,PR012,2025-04-27,ACTIVE,42085836.08
CUS00019961,PR012,2026-04-04,ACTIVE,89113908.21
CUS00019962,PR012,2021-09-28,ACTIVE,140916889.24
CUS00019963,PR012,2023-12-18,ACTIVE,144043208.1
CUS00019964,PR012,2022-01-19,ACTIVE,34529938.85
CUS00019965,PR012,2024-04-14,ACTIVE,13378096.65
CUS00019966,PR012,2023-03-05,ACTIVE,22714174.71
CUS00019968,PR012,2021-06-17,ACTIVE,32492285.54
CUS00019969,PR012,2025-05-28,ACTIVE,64017715.3
CUS00019971,PR012,2022-11-04,ACTIVE,30633992.68
CUS00019973,PR012,2023-02-18,ACTIVE,81968408.73
CUS00019974,PR012,2025-03-04,ACTIVE,34518183.54
CUS00019975,PR012,2024-09-04,ACTIVE,155458494.68
CUS00019976,PR012,2025-05-03,ACTIVE,44588108.51
CUS00019977,PR012,2024-04-08,ACTIVE,17032072.5
CUS00019978,PR012,2021-11-25,ACTIVE,45464798.08
CUS00019979,PR012,2021-03-19,ACTIVE,184228104.74
CUS00019980,PR012,2023-10-04,ACTIVE,21104029.36
CUS00019981,PR012,2021-09-12,ACTIVE,64395976.44
CUS00019982,PR012,2024-06-16,ACTIVE,43188135.94
CUS00019983,PR012,2022-06-17,ACTIVE,152234943.4
CUS00019984,PR012,2026-02-27,ACTIVE,65424045.35
CUS00019985,PR012,2022-12-23,ACTIVE,43236684.26
CUS00019987,PR012,2021-10-15,ACTIVE,43446824.29
CUS00019988,PR012,2026-03-12,ACTIVE,6410812.5
CUS00019989,PR012,2022-04-25,ACTIVE,41487197.86
CUS00019990,PR012,2023-03-19,ACTIVE,82607158.08
CUS00019991,PR012,2023-07-18,ACTIVE,79594258.8
CUS00019992,PR012,2021-07-04,ACTIVE,39159237.28
CUS00019993,PR012,2025-05-28,ACTIVE,115348613.56
CUS00019994,PR012,2023-05-16,ACTIVE,28743049.84
CUS00019995,PR012,2024-03-10,ACTIVE,79727224.91
CUS00019996,PR012,2023-03-06,ACTIVE,111593913.56
CUS00019997,PR012,2021-10-16,ACTIVE,60277168.75
CUS00019998,PR012,2021-03-23,ACTIVE,54732977.91
CUS00019999,PR012,2022-05-01,ACTIVE,77680178.23
CUS00020000,PR012,2025-09-02,ACTIVE,62966152.37
CUS00020001,PR012,2023-02-18,ACTIVE,35866012.42
CUS00020002,PR012,2024-09-17,ACTIVE,62923078.17
CUS00020003,PR012,2025-05-02,ACTIVE,18532285.58
CUS00020004,PR012,2025-03-20,ACTIVE,91927651.27
CUS00020005,PR012,2022-08-13,ACTIVE,109136248.06
CUS00020006,PR012,2021-09-21,ACTIVE,34074950.35
CUS00020007,PR012,2026-07-25,ACTIVE,27523692.48
CUS00020008,PR012,2023-09-13,ACTIVE,44122587.2
CUS00020009,PR012,2025-04-26,ACTIVE,48888567.65
CUS00020010,PR012,2021-07-01,ACTIVE,2655352.16
CUS00020011,PR012,2021-03-19,ACTIVE,101630232.24
CUS00020012,PR012,2023-09-23,ACTIVE,32727360.93
CUS00020014,PR012,2022-03-26,ACTIVE,48122013.0
CUS00020015,PR012,2023-06-07,ACTIVE,66728532.53
CUS00020016,PR012,2021-12-12,ACTIVE,247365270.3
CUS00020017,PR012,2022-03-05,ACTIVE,8293213.23
CUS00020020,PR012,2025-04-11,ACTIVE,48530046.72
CUS00020021,PR012,2022-05-05,ACTIVE,43010026.9
CUS00020023,PR012,2025-01-22,ACTIVE,105538696.46
CUS00020024,PR012,2023-09-05,ACTIVE,34530245.38
CUS00020025,PR012,2022-01-07,ACTIVE,53554204.21
CUS00020026,PR012,2026-05-29,ACTIVE,56894735.57
CUS00020027,PR012,2023-01-09,ACTIVE,42709326.59
CUS00020028,PR012,2021-10-16,ACTIVE,51641459.68
CUS00020029,PR012,2026-02-23,ACTIVE,48930988.48
CUS00020031,PR012,2025-09-03,ACTIVE,66411485.36
CUS00020032,PR012,2024-02-29,ACTIVE,133957904.76
CUS00020033,PR012,2021-04-27,ACTIVE,122539337.16
CUS00020034,PR012,2021-07-09,ACTIVE,64433297.26
CUS00020035,PR012,2021-03-16,ACTIVE,61919419.65
CUS00020036,PR012,2024-01-11,ACTIVE,80800749.18
CUS00020037,PR012,2022-04-25,ACTIVE,83105196.01
CUS00020039,PR012,2021-10-26,ACTIVE,40986198.35
CUS00020040,PR012,2024-10-22,ACTIVE,22735489.73
CUS00020041,PR012,2026-04-27,ACTIVE,100441956.82
CUS00020042,PR012,2021-04-09,ACTIVE,51089305.35
CUS00020043,PR012,2024-08-07,ACTIVE,94486221.87
CUS00020044,PR012,2023-07-05,ACTIVE,56447884.46
CUS00020045,PR012,2025-06-03,ACTIVE,37012807.15
CUS00020046,PR012,2025-10-01,ACTIVE,44161343.5
CUS00020047,PR012,2025-05-31,ACTIVE,44428799.95
CUS00020049,PR012,2023-10-18,ACTIVE,93143528.37
CUS00020050,PR012,2026-03-02,ACTIVE,24648091.9
CUS00020051,PR012,2022-09-03,ACTIVE,84040514.38
CUS00020052,PR012,2024-10-27,ACTIVE,35478946.68
CUS00020053,PR012,2021-09-16,ACTIVE,41369943.0
CUS00020055,PR012,2024-05-22,ACTIVE,74295350.12
CUS00020056,PR012,2021-11-14,ACTIVE,50479236.24
CUS00020057,PR012,2024-08-16,ACTIVE,114328798.16
CUS00020058,PR012,2022-10-18,ACTIVE,45414079.86
CUS00020059,PR012,2025-10-02,ACTIVE,44552459.9
CUS00020061,PR012,2024-10-05,ACTIVE,52530108.04
CUS00020062,PR012,2023-06-06,ACTIVE,61061856.74
CUS00020064,PR012,2021-06-30,ACTIVE,49105204.89
CUS00020065,PR012,2024-07-18,ACTIVE,173241105.69
CUS00020067,PR012,2023-03-14,ACTIVE,88554638.94
CUS00020068,PR012,2021-05-08,ACTIVE,113658172.15
CUS00020069,PR012,2022-05-31,ACTIVE,15400469.82
CUS00020070,PR012,2022-09-15,ACTIVE,120028329.54
CUS00020071,PR012,2026-02-26,ACTIVE,34586991.84
CUS00020072,PR012,2024-01-17,ACTIVE,70605254.72
CUS00020073,PR012,2022-01-31,ACTIVE,14701670.16
CUS00020074,PR012,2024-09-27,ACTIVE,25181748.77
CUS00020075,PR012,2022-08-05,ACTIVE,34403085.22
CUS00020076,PR012,2021-08-25,ACTIVE,45631999.18
CUS00020077,PR012,2023-10-04,ACTIVE,79792545.94
CUS00020078,PR012,2021-12-04,ACTIVE,100729650.22
CUS00020079,PR012,2025-10-07,ACTIVE,41040779.91
CUS00020081,PR012,2025-02-20,ACTIVE,100642242.12
CUS00020083,PR012,2021-06-07,ACTIVE,15660483.49
CUS00020084,PR012,2024-04-03,ACTIVE,101625748.25
CUS00020085,PR012,2024-10-08,ACTIVE,33768935.98
CUS00020086,PR012,2026-03-10,ACTIVE,22218039.55
CUS00020087,PR012,2024-04-06,ACTIVE,6805487.22
CUS00020088,PR012,2025-04-02,ACTIVE,22993901.22
CUS00020089,PR012,2025-02-26,ACTIVE,33535002.9
CUS00020091,PR012,2026-04-19,ACTIVE,25671830.59
CUS00020092,PR012,2023-10-25,ACTIVE,45371710.05
CUS00020093,PR012,2026-04-21,ACTIVE,34007987.59
CUS00020094,PR012,2021-11-13,ACTIVE,88553743.67
CUS00020096,PR012,2023-12-17,ACTIVE,50986487.72
CUS00020097,PR012,2024-12-01,ACTIVE,41060989.17
CUS00020098,PR012,2021-05-27,ACTIVE,44338071.27
CUS00020099,PR012,2021-07-13,ACTIVE,26131729.84
CUS00020100,PR012,2022-11-18,ACTIVE,34089543.67
CUS00020101,PR012,2024-09-16,ACTIVE,77283174.53
CUS00020103,PR012,2025-10-22,ACTIVE,19382671.61
CUS00020104,PR012,2021-08-07,ACTIVE,23366641.98
CUS00020105,PR012,2022-01-07,ACTIVE,51978788.66
CUS00020106,PR012,2023-01-05,ACTIVE,20979179.81
CUS00020107,PR012,2021-06-22,ACTIVE,22799298.39
CUS00020108,PR012,2022-09-16,ACTIVE,44546148.6
CUS00020109,PR012,2024-04-26,ACTIVE,34875027.72
CUS00020110,PR012,2021-11-14,ACTIVE,47437331.28
CUS00020111,PR012,2022-05-26,ACTIVE,123714965.89
CUS00020112,PR012,2023-07-21,ACTIVE,31837266.09
CUS00020113,PR012,2026-03-14,ACTIVE,45925396.33
CUS00020114,PR012,2024-06-28,ACTIVE,36875420.46
CUS00020115,PR012,2023-06-25,ACTIVE,53267050.15
CUS00020116,PR012,2026-06-28,ACTIVE,135593502.04
CUS00020118,PR012,2022-08-17,ACTIVE,79653567.43
CUS00020121,PR012,2022-08-21,ACTIVE,7349466.11
CUS00020122,PR012,2022-06-22,ACTIVE,59791824.7
CUS00020123,PR012,2021-09-24,ACTIVE,110038689.5
CUS00020124,PR012,2021-10-10,ACTIVE,73303965.25
CUS00020126,PR012,2025-06-17,ACTIVE,176067952.89
CUS00020127,PR012,2026-04-25,ACTIVE,23423347.9
CUS00020128,PR012,2022-11-07,ACTIVE,26233626.54
CUS00020129,PR012,2023-06-30,ACTIVE,32619717.25
CUS00020130,PR012,2026-07-14,ACTIVE,71472257.39
CUS00020131,PR012,2022-11-25,ACTIVE,21172954.47
CUS00020132,PR012,2022-02-19,ACTIVE,26566068.64
CUS00020134,PR012,2025-07-11,ACTIVE,54049606.06
CUS00020135,PR012,2026-05-02,ACTIVE,93087871.05
CUS00020136,PR012,2026-05-29,ACTIVE,16479267.65
CUS00020137,PR012,2025-10-29,ACTIVE,12173795.8
CUS00020138,PR012,2022-06-21,ACTIVE,35440244.8
CUS00020139,PR012,2024-09-01,ACTIVE,68893484.83
CUS00020140,PR012,2024-07-09,ACTIVE,32012343.15
CUS00020141,PR012,2024-04-06,ACTIVE,1496519.15
CUS00020142,PR012,2021-06-08,ACTIVE,11635460.75
CUS00020144,PR012,2025-11-23,ACTIVE,26040178.86
CUS00020145,PR012,2024-10-06,ACTIVE,66142646.91
CUS00020146,PR012,2023-11-16,ACTIVE,21313558.28
CUS00020147,PR012,2023-11-26,ACTIVE,61230350.46
CUS00020150,PR012,2022-05-17,ACTIVE,65641177.66
