snapshot_date,customer_id,segment,age_group,income_band,relationship_years,region,rm_id,branch_id,avg_balance_30d,avg_balance_90d,balance_growth_3m,inflow_30d,outflow_30d,salary_flag,salary_amount_avg,txn_count_30d,txn_count_90d,spending_30d,spending_90d,spending_growth_3m,online_spending_90d,travel_spending_90d,international_spending_90d,product_count,has_credit_card,has_premium_card,has_active_loan,deposit_balance,insurance_active_flag,has_investment,income_monthly,net_cashflow_30d,feature_usage_30d,login_count_30d,active_days_30d,digital_txn_count_30d,digital_engagement_score,days_since_last_rm_contact,rm_contact_count_90d,last_customer_response,recent_rejection_flag,complaint_count_30d,serious_complaint_7d,avg_csat,campaign_count_6m,previous_campaign_response,previous_card_campaign_response,previous_conversion_flag,contact_count_7d,serious_complaint_15d,recent_rejection_30d_flag
2026-08-31,CUS00014584,MASS_AFFLUENT,36-45,20-40M,11.88,NORTH,RM0081,BR009,121424596.73,121424596.73,0.808,11613643.94,19169831.38,False,0.0,4,19,12573975.17,61037463.25,-0.6561,5886922.07,0.0,0.0,3,False,False,False,347228029.46,True,True,30000000,-7556187.44,7,33,8,17,85.2,192,0,NOT_INTERESTED,False,0,False,,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014585,SME,18-25,20-40M,6.44,NORTH,RM0114,BR013,224375146.33,224375146.33,0.524,37411163.44,14941656.56,True,26676123.45,4,16,6730403.86,20663456.0,0.0012,2597359.11,2848041.03,1369806.65,1,False,False,False,0.0,True,False,30000000,22469506.88,4,9,4,3,24.0,229,0,CALLBACK,False,0,False,,5,0.0,0.0,False,0,False,False
2026-08-31,CUS00014586,MASS,36-45,10-20M,1.4,CENTRAL,RM0067,BR008,102981143.83,102981143.83,0.8305,17279279.98,3092148.48,True,15327896.06,6,12,4600178.1,6441915.41,4.7522,4147443.23,0.0,0.0,2,False,False,True,45732035.38,False,False,15000000,14187131.49,6,20,6,4,45.8,30,1,NO_RESPONSE,False,0,False,,5,0.2,0.0,False,0,False,False
2026-08-31,CUS00014587,AFFLUENT,65+,80M+,12.95,NORTH,RM0127,BR015,832192372.78,832192372.78,0.8673,147705040.82,22770764.59,True,131780305.77,1,3,1929728.2,10950301.38,-0.7861,0.0,0.0,0.0,2,False,False,True,0.0,False,False,120000000,124934276.22,0,0,0,0,0.0,245,0,INTERESTED,False,0,False,4.33,2,0.5,0.5,True,0,False,False
2026-08-31,CUS00014588,AFFLUENT,36-45,40-80M,13.42,CENTRAL,RM0041,BR005,498386961.94,498386961.94,0.5875,84190551.72,31227416.67,True,65004105.39,2,7,10941853.87,32216061.91,-0.1111,10941853.87,0.0,0.0,2,True,False,False,0.0,False,False,60000000,52963135.05,0,0,0,0,0.0,26,2,NO_RESPONSE,False,0,False,4.5,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00014589,MASS_AFFLUENT,56-65,20-40M,1.38,NORTH,RM0151,BR017,77713996.56,77713996.56,1.1982,8645477.22,12199815.43,False,0.0,6,18,8351175.87,30730847.06,-0.3587,6319887.9,2149732.4,0.0,4,False,False,True,68722514.17,False,False,30000000,-3554338.2,13,44,12,23,100.0,68,1,CONVERTED,False,0,False,,1,1.0,0.0,False,0,False,False
2026-08-31,CUS00014590,MASS,65+,10-20M,2.99,CENTRAL,RM0161,BR018,100156930.3,100156930.3,0.8362,17937480.0,4054800.45,True,14636358.45,3,10,934956.93,3854029.68,-0.6528,701366.68,0.0,0.0,3,False,False,True,44553592.57,True,False,15000000,13882679.55,0,0,0,0,0.0,336,0,INTERESTED,False,0,False,,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014591,MASS_AFFLUENT,26-35,20-40M,12.64,SOUTH,RM0074,BR009,216454831.28,216454831.28,0.6255,37717870.87,17461264.03,True,24481394.62,4,22,10881657.05,52078194.81,-0.5585,6628664.18,3901920.02,1947099.62,3,True,False,False,0.0,True,True,30000000,20256606.84,19,46,12,24,100.0,49,1,CALLBACK,False,0,False,4.0,1,1.0,1.0,True,0,False,False
2026-08-31,CUS00014592,MASS,36-45,<10M,11.18,CENTRAL,RM0150,BR017,4841047.6,4841047.6,-0.3812,1763212.53,2101290.38,False,0.0,1,6,495321.68,2559712.8,0.0076,0.0,0.0,0.0,1,True,False,False,0.0,False,False,7000000,-338077.85,0,0,0,0,0.0,104,0,INTERESTED,False,1,False,4.25,5,0.0,0.0,False,0,False,False
2026-08-31,CUS00014593,AFFLUENT,36-45,80M+,4.69,SOUTH,RM0056,BR007,125121403.63,125121403.63,0.0132,33015382.33,32432160.44,False,0.0,4,19,14537862.1,86514983.12,-0.5131,13708704.8,450723.09,0.0,2,False,False,False,482420858.11,False,False,120000000,583221.89,17,42,10,22,100.0,120,0,NOT_INTERESTED,False,0,False,,5,0.2,0.0,False,0,False,False
2026-08-31,CUS00014594,MASS,36-45,10-20M,13.65,SOUTH,RM0094,BR011,97014543.3,97014543.3,0.7802,16921855.7,2637996.23,True,14807259.06,12,36,6655023.1,16837556.32,0.6356,4672212.96,304639.53,123449.56,3,False,False,False,0.0,False,False,15000000,14283859.47,53,144,19,63,100.0,999,0,,False,0,False,4.0,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00014595,AFFLUENT,65+,40-80M,4.82,SOUTH,RM0007,BR001,405111163.21,405111163.21,0.7774,74267954.71,13056865.63,True,62604940.98,7,16,12916856.58,38761940.65,-0.2225,7787417.53,5272491.55,5272491.55,3,True,True,False,437658607.23,False,False,60000000,61211089.07,0,0,0,0,0.0,2,1,NOT_INTERESTED,False,0,False,,2,0.0,0.0,False,1,False,False
2026-08-31,CUS00014596,PRIVATE,65+,80M+,1.47,SOUTH,RM0113,BR013,870544230.0,870544230.0,0.7436,142119250.1,21892167.77,True,123054137.45,16,37,60254866.68,174509694.91,-0.1607,35273205.68,0.0,0.0,1,False,False,False,416875696.53,False,False,120000000,120227082.33,44,96,14,54,100.0,999,0,,False,0,False,,4,0.0,0.0,False,0,False,False
2026-08-31,CUS00014597,PRIVATE,46-55,40-80M,7.98,NORTH,RM0104,BR012,877530565.44,877530565.44,0.4539,140262294.23,102531870.38,True,49156683.32,12,28,160327556.51,372458937.87,1.552,35798978.28,50438743.86,25397436.8,2,True,False,False,861579522.13,False,True,60000000,37730423.85,19,73,13,37,100.0,195,0,INTERESTED,False,0,False,,4,0.0,0.0,False,0,False,False
2026-08-31,CUS00014598,MASS,56-65,10-20M,8.02,SOUTH,RM0061,BR007,100178193.53,100178193.53,0.8047,17230102.14,2050946.3,True,15706684.87,3,6,1298873.29,2511821.83,1.0044,631553.05,0.0,0.0,1,True,False,False,0.0,False,False,15000000,15179155.84,3,3,2,0,7.8,13,1,INTERESTED,False,0,False,3.0,4,0.25,0.3333,False,0,False,False
2026-08-31,CUS00014599,MASS_AFFLUENT,65+,40-80M,5.27,NORTH,RM0178,BR020,24500405.09,24500405.09,0.0714,7708708.27,7878047.4,False,0.0,6,18,7610672.11,27446560.78,-0.2184,4626731.72,1180758.15,1180758.15,1,False,False,True,0.0,False,False,60000000,-169339.13,1,11,4,9,34.4,248,0,CALLBACK,False,0,False,2.67,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00014600,MASS,26-35,20-40M,9.99,NORTH,RM0018,BR002,186083310.12,186083310.12,0.8972,32479138.07,4142127.14,True,30122360.7,4,10,4132335.48,7670870.13,1.6647,2334998.27,0.0,0.0,1,False,False,False,0.0,False,False,30000000,28337010.93,1,4,3,3,14.5,49,1,NOT_INTERESTED,False,0,False,,5,0.2,0.5,False,0,False,False
2026-08-31,CUS00014601,MASS_AFFLUENT,46-55,40-80M,7.48,CENTRAL,RM0126,BR014,28517662.65,28517662.65,-0.2746,6820598.01,8078582.58,False,0.0,4,10,4124774.98,16132459.81,-0.519,1518323.45,1529934.67,0.0,1,False,False,False,0.0,True,False,60000000,-1257984.56,3,12,5,6,33.9,999,0,,False,0,False,,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014602,SME,56-65,20-40M,1.04,CENTRAL,RM0085,BR010,217184345.0,217184345.0,0.578,44815994.0,29304735.67,True,24310676.68,4,17,6892114.74,73778231.98,-0.8135,6892114.74,4683953.35,0.0,2,False,False,True,0.0,False,False,30000000,15511258.32,4,11,3,5,28.1,224,0,CALLBACK,False,0,False,4.0,2,0.5,0.0,True,0,False,False
2026-08-31,CUS00014603,MASS,46-55,10-20M,1.44,NORTH,RM0165,BR019,84719521.64,84719521.64,0.7291,15919109.26,4866281.92,True,12214303.32,9,16,7134532.07,13204231.32,0.6503,3476364.76,0.0,0.0,1,False,False,False,76539556.81,False,False,15000000,11052827.34,10,23,7,6,54.5,999,0,,False,0,False,,2,0.5,0.0,False,0,False,False
2026-08-31,CUS00014604,MASS_AFFLUENT,46-55,10-20M,11.35,SOUTH,RM0119,BR014,273728983.81,273728983.81,1.2833,32723081.34,20490463.24,True,15441081.68,5,21,22563959.87,62525911.68,1.4208,12052204.75,0.0,0.0,2,False,False,False,432418557.02,False,False,15000000,12232618.1,14,41,9,18,100.0,104,0,NOT_INTERESTED,False,0,False,,5,0.2,0.0,False,0,False,False
2026-08-31,CUS00014605,MASS,56-65,10-20M,11.19,CENTRAL,RM0172,BR020,98657098.25,98657098.25,0.7989,17591728.37,2984764.93,True,14817094.43,9,33,4597529.84,19925349.77,-0.5832,4224724.74,641473.34,187015.63,1,False,False,False,41877730.97,False,False,15000000,14606963.44,34,97,15,63,100.0,73,1,INTERESTED,False,0,False,,4,0.25,0.25,False,0,False,False
2026-08-31,CUS00014606,MASS_AFFLUENT,36-45,40-80M,13.46,SOUTH,RM0069,BR008,407442019.79,407442019.79,0.7445,72677129.12,13948389.26,True,61216808.5,6,16,9586818.03,29812893.49,0.0059,4181534.89,2176350.27,0.0,2,False,False,False,0.0,False,True,60000000,58728739.87,0,0,0,0,0.0,219,0,INTERESTED,False,0,False,4.0,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00014607,SME,46-55,20-40M,11.1,NORTH,RM0077,BR009,204740616.57,204740616.57,0.7401,38094147.26,10750691.93,True,30007450.18,9,25,15613900.9,46946410.7,-0.1002,4313867.67,6149885.69,5970402.17,1,False,False,False,85686985.68,False,False,30000000,27343455.33,8,16,7,7,44.5,999,0,,False,0,False,4.5,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014608,MASS,65+,<10M,1.79,SOUTH,RM0087,BR010,46290411.41,46290411.41,0.5885,8642305.41,2679584.09,True,6579602.82,6,19,1593366.69,7583844.14,-0.4744,1593366.69,576866.22,0.0,1,True,False,False,0.0,False,False,7000000,5962721.32,5,26,7,17,72.5,6,1,NOT_INTERESTED,True,0,False,2.0,3,0.3333,0.5,True,1,False,True
2026-08-31,CUS00014609,MASS,36-45,20-40M,13.25,CENTRAL,RM0174,BR020,182091317.95,182091317.95,0.8428,29652461.79,4795759.65,True,27041689.71,5,26,3290136.28,23219203.17,-0.6391,2067908.15,0.0,0.0,1,True,False,False,0.0,False,False,30000000,24856702.14,14,39,8,15,92.4,208,0,INTERESTED,False,0,False,1.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00014610,MASS,56-65,<10M,11.3,NORTH,RM0169,BR019,83488341.92,83488341.92,0.4938,14094285.37,7775113.73,True,7346928.39,5,18,5026235.28,23384458.76,-0.3227,1627329.04,3490556.91,2269043.78,3,False,False,False,125494707.26,False,False,7000000,6319171.65,15,67,13,29,100.0,337,0,NOT_INTERESTED,False,0,False,3.0,4,0.25,0.0,False,0,False,False
2026-08-31,CUS00014611,MASS,56-65,10-20M,1.44,SOUTH,RM0083,BR010,4361810.83,4361810.83,0.1468,1178793.28,1369291.65,False,0.0,9,21,1827065.15,5175131.82,0.5703,1318776.48,633962.55,125673.88,3,True,True,True,0.0,False,False,15000000,-190498.38,7,13,6,12,44.2,318,0,NOT_INTERESTED,False,0,False,3.0,5,0.2,0.5,False,0,False,False
2026-08-31,CUS00014612,PRIVATE,36-45,80M+,4.06,NORTH,RM0180,BR020,378909152.42,378909152.42,0.567,51519682.87,76460696.64,False,0.0,6,19,47206131.79,168906281.89,-0.4457,36677327.86,51356096.64,0.0,1,False,False,True,0.0,False,False,120000000,-24941013.77,1,8,4,2,21.2,999,0,,False,0,False,1.0,1,1.0,1.0,False,0,False,False
2026-08-31,CUS00014613,SME,56-65,80M+,8.95,NORTH,RM0133,BR015,802827352.3,802827352.3,0.9344,135537471.6,7431032.36,True,130293413.05,8,26,11261435.71,37025921.53,0.1402,10346814.41,94863.07,94863.07,2,True,True,False,0.0,False,False,120000000,128106439.24,81,139,22,87,100.0,999,0,,False,0,False,,5,0.4,0.5,False,0,False,False
2026-08-31,CUS00014614,PRIVATE,36-45,40-80M,1.34,SOUTH,RM0126,BR014,915758656.79,915758656.79,0.4301,151864004.52,134551327.1,True,56822592.66,5,12,76443552.78,216774475.86,0.2173,51554544.83,22045406.41,0.0,2,False,False,False,0.0,True,False,60000000,17312677.42,13,22,6,16,63.4,56,1,NO_RESPONSE,False,0,False,5.0,3,0.3333,0.0,False,0,False,False
2026-08-31,CUS00014615,MASS,18-25,<10M,1.57,SOUTH,RM0100,BR012,68431143.78,68431143.78,0.8204,11144370.16,4703406.32,True,6439858.78,9,19,5333069.11,12404084.72,0.3968,3249630.41,0.0,0.0,0,False,False,False,0.0,False,False,7000000,6440963.84,9,31,9,17,83.5,326,0,INTERESTED,False,0,False,,4,0.0,0.0,False,0,False,False
2026-08-31,CUS00014616,MASS_AFFLUENT,36-45,40-80M,2.21,CENTRAL,RM0111,BR013,32524861.55,32524861.55,0.1946,6829113.77,9740654.97,False,0.0,4,12,2721694.24,13980626.25,0.2799,2692590.02,484560.67,0.0,2,False,False,False,0.0,True,False,60000000,-2911541.2,0,0,0,0,0.0,330,0,NO_RESPONSE,False,0,False,,4,0.0,0.0,False,0,False,False
2026-08-31,CUS00014617,MASS_AFFLUENT,26-35,20-40M,12.0,SOUTH,RM0068,BR008,368138497.38,368138497.38,0.9071,55386084.52,32792414.06,True,31206066.24,9,17,34577152.54,61265682.05,5.569,23579764.54,1416048.53,0.0,4,False,False,True,0.0,True,True,30000000,22593670.46,7,20,6,18,62.6,999,0,,False,0,False,,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00014618,AFFLUENT,46-55,40-80M,9.49,CENTRAL,RM0118,BR014,777267160.42,777267160.42,0.4843,141227083.46,67684232.82,True,61482310.03,8,23,117750460.81,290562970.35,0.2761,74379698.19,16491287.58,3388702.3,3,True,False,True,1248173427.86,False,True,60000000,73542850.65,28,64,14,37,100.0,34,2,NOT_INTERESTED,False,0,False,2.5,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00014619,MASS,65+,20-40M,6.15,SOUTH,RM0084,BR010,9883731.32,9883731.32,-0.0409,2144082.4,2175334.1,False,0.0,3,12,1949649.33,4503984.61,0.7487,1231223.29,0.0,0.0,1,False,False,False,0.0,True,False,30000000,-31251.7,11,41,11,24,100.0,999,0,,False,0,False,1.0,5,0.0,0.0,False,0,False,False
2026-08-31,CUS00014620,MASS,26-35,10-20M,13.57,SOUTH,RM0058,BR007,12830303.05,12830303.05,0.0639,5632199.72,5940655.77,False,0.0,6,16,9194702.78,24950767.23,-0.1384,7734249.85,3581562.4,2140801.83,0,False,False,False,0.0,False,False,15000000,-308456.05,4,15,4,2,32.4,270,0,CONVERTED,False,0,False,,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00014621,SME,36-45,80M+,9.67,CENTRAL,RM0023,BR003,794144417.65,794144417.65,0.81,131723409.88,36959669.4,True,110173112.07,10,30,75161572.79,189328073.43,0.5274,67472557.05,15821425.45,6182187.1,1,True,False,False,0.0,False,False,120000000,94763740.48,47,113,17,53,100.0,999,0,,False,0,False,4.0,5,0.2,0.25,True,0,False,False
2026-08-31,CUS00014622,MASS_AFFLUENT,36-45,40-80M,8.53,NORTH,RM0041,BR005,350309482.58,350309482.58,0.808,58464615.46,8831190.19,True,50873983.5,7,20,7997338.73,36396611.53,-0.629,3813950.39,0.0,0.0,0,False,False,False,0.0,False,False,60000000,49633425.27,7,28,9,16,77.5,350,0,CONVERTED,False,0,False,,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014623,MASS_AFFLUENT,26-35,20-40M,6.32,NORTH,RM0014,BR002,208886736.59,208886736.59,1.1409,112550298.94,15755065.4,False,0.0,4,14,11230165.04,33175913.08,1.4871,7615767.42,1510574.09,1510574.09,2,False,False,True,170375320.3,False,True,30000000,96795233.54,9,19,5,14,54.7,230,0,CALLBACK,False,0,False,,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00014624,MASS_AFFLUENT,18-25,20-40M,6.6,SOUTH,RM0010,BR002,207467247.79,207467247.79,0.8861,35556932.37,3462237.21,True,32279883.2,4,22,2853600.7,13344275.44,-0.2849,869963.94,954893.94,0.0,1,False,False,False,0.0,False,False,30000000,32094695.15,5,9,5,4,26.7,999,0,,False,0,False,,5,0.0,0.0,False,0,False,False
2026-08-31,CUS00014625,AFFLUENT,36-45,40-80M,8.28,SOUTH,RM0026,BR003,834374263.76,834374263.76,1.2844,299640927.14,45853590.82,True,53613193.12,8,17,88156068.96,160157765.72,1.6722,45628231.8,34378378.71,5762121.71,2,False,False,False,271346927.87,True,True,60000000,253787336.32,16,36,10,21,97.8,212,0,NO_RESPONSE,False,0,False,4.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00014626,MASS_AFFLUENT,65+,40-80M,5.15,NORTH,RM0054,BR006,387867178.57,387867178.57,0.9546,64411246.52,15842584.56,True,48509327.78,5,18,13026793.26,50697528.16,-0.218,10051867.43,0.0,0.0,2,False,False,False,0.0,True,False,60000000,48568661.96,16,27,7,10,65.7,103,0,CALLBACK,False,0,False,4.0,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014627,MASS,36-45,10-20M,2.71,SOUTH,RM0001,BR001,96470654.13,96470654.13,0.9324,16511381.15,1156892.74,True,15464559.59,5,30,1389600.02,6001292.14,-0.0811,879350.65,65610.88,0.0,3,True,False,False,14009149.3,True,False,15000000,15354488.41,22,43,13,26,100.0,93,0,NOT_INTERESTED,False,0,False,5.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00014628,MASS_AFFLUENT,18-25,20-40M,9.46,SOUTH,RM0031,BR004,196778960.59,196778960.59,0.8053,33039746.42,4692242.05,True,30102579.47,8,20,6777508.47,13210622.83,1.6022,2685889.76,440828.35,0.0,1,False,False,False,0.0,True,False,30000000,28347504.38,8,34,8,17,86.8,326,0,NO_RESPONSE,False,0,False,5.0,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00014629,PRIVATE,18-25,80M+,0.44,CENTRAL,RM0032,BR004,431007097.83,431007097.83,0.2389,47679859.91,52679057.0,False,0.0,4,15,53342109.23,112135983.39,0.4039,31682055.79,0.0,0.0,1,True,False,False,0.0,False,False,120000000,-4999197.09,3,14,5,8,39.5,312,0,NO_RESPONSE,False,0,False,3.0,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014630,MASS,46-55,20-40M,10.23,NORTH,RM0120,BR014,183139227.11,183139227.11,0.7731,31870306.84,4524079.74,True,26467648.62,5,11,5899940.77,9946801.07,0.8109,1759912.81,487144.98,487144.98,4,False,False,True,57315799.79,False,False,30000000,27346227.1,0,0,0,0,0.0,143,0,NOT_INTERESTED,False,1,False,3.0,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014631,MASS,46-55,<10M,5.71,SOUTH,RM0070,BR008,129911335.02,129911335.02,1.3538,11704435.54,18563282.91,False,0.0,4,18,8192956.16,54725182.34,-0.5122,1484967.14,148368.44,148368.44,3,True,False,False,297080743.13,False,False,7000000,-6858847.37,13,49,11,20,100.0,48,1,NOT_INTERESTED,False,1,True,1.0,3,0.3333,0.0,False,0,True,False
2026-08-31,CUS00014632,MASS_AFFLUENT,26-35,40-80M,6.74,SOUTH,RM0114,BR013,19198289.51,19198289.51,0.3353,3250896.28,2790164.48,False,0.0,2,10,887564.56,7006476.19,-0.7385,887564.56,0.0,0.0,1,False,False,False,0.0,False,True,60000000,460731.8,0,0,0,0,0.0,999,0,,False,0,False,,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014633,AFFLUENT,26-35,80M+,6.37,NORTH,RM0092,BR011,895387153.54,895387153.54,0.7958,149262580.09,26714329.15,True,123368824.45,3,14,8851839.46,67015315.22,-0.6455,8851839.46,7835187.36,7835187.36,3,True,True,False,286115858.79,False,True,120000000,122548250.94,20,29,8,24,87.2,88,1,INTERESTED,False,0,False,3.0,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00014634,MASS,26-35,<10M,9.72,NORTH,RM0017,BR002,53208692.6,53208692.6,0.6499,10515145.32,4478464.97,True,6936970.09,7,17,5392573.69,9276169.97,1.8074,3501202.39,65672.83,0.0,1,False,False,False,71623281.8,False,False,7000000,6036680.36,0,0,0,0,0.0,80,1,NOT_INTERESTED,False,0,False,,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00014635,PRIVATE,26-35,80M+,0.61,NORTH,RM0055,BR007,1410122790.97,1410122790.97,0.8124,212005875.48,123486392.16,True,123235465.7,5,18,81378226.14,329310998.96,0.0113,42546070.17,13794461.74,0.0,2,True,True,True,0.0,False,True,120000000,88519483.33,13,39,8,20,98.4,117,0,NO_RESPONSE,False,0,False,,3,0.6667,0.5,True,0,False,False
2026-08-31,CUS00014636,MASS_AFFLUENT,18-25,20-40M,5.18,SOUTH,RM0063,BR007,222606572.89,222606572.89,0.7527,39523725.39,11171448.13,True,30387484.92,6,21,12305035.21,43992412.59,-0.2866,2994391.0,0.0,0.0,1,False,False,False,94568028.87,False,True,30000000,28352277.26,17,47,11,26,100.0,999,0,,False,0,False,,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00014637,MASS,65+,10-20M,10.66,SOUTH,RM0141,BR016,9714195.12,9714195.12,-0.1352,1443216.93,2343026.18,False,0.0,4,18,1578365.75,6761020.03,-0.4245,1578365.75,1183277.95,592114.47,2,False,False,True,24674332.01,False,False,15000000,-899809.25,0,0,0,0,0.0,999,0,,False,0,False,,5,0.2,0.0,False,0,False,False
2026-08-31,CUS00014638,PRIVATE,36-45,40-80M,6.53,NORTH,RM0006,BR001,823906969.84,823906969.84,0.4992,136986001.53,84433653.12,True,52744337.55,11,27,143475563.85,369021223.56,1.1154,131198934.42,0.0,0.0,2,False,False,False,269001024.44,False,False,60000000,52552348.4,8,15,5,5,37.5,52,1,NOT_INTERESTED,False,0,False,4.0,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014639,MASS,36-45,20-40M,10.84,CENTRAL,RM0013,BR002,4124220.47,4124220.47,0.1036,1821580.52,1775729.17,False,0.0,3,10,1130052.13,3721927.25,-0.376,790562.54,156313.68,0.0,2,False,False,False,11158348.63,False,False,30000000,45851.35,2,2,1,1,5.9,93,0,NO_RESPONSE,False,0,False,4.0,4,0.0,0.0,False,0,False,False
2026-08-31,CUS00014640,MASS,36-45,10-20M,8.29,CENTRAL,RM0025,BR003,84131236.99,84131236.99,0.8012,16056002.61,2771976.87,True,13183505.38,4,11,2700774.81,6478392.26,0.7682,2303793.0,0.0,0.0,2,True,False,False,39064671.89,False,False,15000000,13284025.74,1,3,2,1,9.0,49,1,NO_RESPONSE,False,0,False,,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014641,MASS,56-65,<10M,3.63,NORTH,RM0093,BR011,48186540.59,48186540.59,0.4732,10586673.89,5477163.16,True,6052426.23,5,18,4255829.49,13264962.52,0.0247,3402775.64,0.0,0.0,2,False,False,True,0.0,False,False,7000000,5109510.73,5,14,6,5,37.4,999,0,,False,0,False,2.0,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014642,MASS,26-35,20-40M,11.81,CENTRAL,RM0045,BR005,154472644.41,154472644.41,0.9066,27495285.29,2466374.67,True,24841254.91,2,9,896702.97,3547600.9,-0.3533,896702.97,0.0,0.0,1,False,False,True,0.0,False,False,30000000,25028910.63,0,0,0,0,0.0,94,0,NOT_INTERESTED,False,0,False,3.0,2,0.0,0.0,False,0,False,False
2026-08-31,CUS00014643,SME,56-65,20-40M,4.73,NORTH,RM0168,BR019,206847293.95,206847293.95,0.6756,37200976.43,14197506.2,True,26791352.23,11,23,17990189.06,43179895.31,0.0973,7008974.61,9005472.75,0.0,2,True,False,False,0.0,False,False,30000000,23003470.23,12,51,12,21,100.0,999,0,,False,0,False,,4,0.0,0.0,False,0,False,False
2026-08-31,CUS00014644,MASS,26-35,20-40M,2.8,SOUTH,RM0114,BR013,197900662.81,197900662.81,0.8807,33302776.3,3659838.62,True,30824437.29,15,42,8711263.81,24567062.14,0.2231,6556665.03,3463349.77,1725661.91,2,True,False,False,45014256.74,False,False,30000000,29642937.68,56,113,20,72,100.0,999,0,,False,0,False,4.0,3,0.0,0.0,False,0,False,False
2026-08-31,CUS00014645,MASS,36-45,20-40M,7.79,SOUTH,RM0119,BR014,2567304.48,2567304.48,-0.5984,1445567.47,2153377.48,False,0.0,1,6,115742.86,2504422.62,-0.9515,115742.86,0.0,0.0,3,True,True,True,10646142.48,False,False,30000000,-707810.01,0,0,0,0,0.0,21,1,CALLBACK,False,1,False,1.67,5,0.0,0.0,False,0,False,False
2026-08-31,CUS00014646,AFFLUENT,18-25,40-80M,7.64,SOUTH,RM0083,BR010,422626336.39,422626336.39,0.8226,73652164.41,14263205.64,True,63306712.16,4,24,5615552.61,48090512.39,-0.6325,3663798.48,3410166.21,0.0,0,False,False,False,0.0,False,False,60000000,59388958.77,68,138,22,84,100.0,54,1,NO_RESPONSE,False,0,False,4.0,5,0.0,0.0,False,0,False,False
2026-08-31,CUS00014647,MASS,26-35,20-40M,9.84,NORTH,RM0047,BR006,180737702.71,180737702.71,0.8554,32082679.15,3140381.97,True,29272319.3,6,16,1602678.92,7482656.45,-0.4053,1027946.71,72896.57,72896.57,2,True,False,False,0.0,False,False,30000000,28942297.19,0,3,1,0,6.3,45,1,CALLBACK,False,0,False,3.0,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00014648,MASS,18-25,10-20M,3.64,NORTH,RM0087,BR010,87502317.41,87502317.41,0.8324,15678243.74,3283687.69,True,13352516.15,10,29,3177691.21,13169174.01,-0.2655,2778026.61,1496318.32,900073.29,2,True,False,False,0.0,False,False,15000000,12394556.05,60,144,21,76,100.0,211,0,NO_RESPONSE,False,0,False,,1,0.0,0.0,False,0,False,False
2026-08-31,CUS00014649,MASS_AFFLUENT,26-35,10-20M,7.73,SOUTH,RM0080,BR009,121349760.67,121349760.67,0.7494,19751798.67,5640132.86,True,14732852.06,7,23,6182848.13,21234387.21,1.3547,3914423.82,1546308.52,1546308.52,1,False,False,False,0.0,True,False,15000000,14111665.81,19,53,11,22,100.0,25,1,NOT_INTERESTED,False,0,False,3.0,4,0.25,0.0,True,0,False,False
2026-08-31,CUS00014650,SME,46-55,20-40M,8.83,NORTH,RM0167,BR019,19155248.29,19155248.29,-0.2298,8190256.68,6717682.36,False,0.0,13,28,14516925.38,40271561.51,0.3114,7336648.56,0.0,0.0,0,False,False,False,0.0,False,False,30000000,1472574.32,12,42,9,19,100.0,65,1,CONVERTED,False,0,False,,1,1.0,0.0,False,0,False,False
2026-08-31,CUS00014651,MASS_AFFLUENT,56-65,10-20M,10.2,SOUTH,RM0013,BR002,51314111.29,51314111.29,0.3574,9230935.88,7350700.14,False,0.0,5,19,4478211.02,28337461.01,-0.7075,4430396.05,5355681.28,3299448.92,1,False,False,True,0.0,False,False,15000000,1880235.73,2,9,3,0,18.9,49,1,INTERESTED,False,0,False,1.0,4,0.0,0.0,False,0,False,False
