customer_id,card_id,month,card_spending,transaction_count,online_spending,international_spending,utilization_rate,payment_amount,late_payment_count
CUS00016548,CARD000013889,2026-07-01,26084640.47,33,7164515.89,6702033.65,0.1418,27261456.6,0
CUS00016556,CARD000013895,2026-02-01,33954677.99,35,15494885.37,4898152.93,0.4259,32328973.04,0
CUS00016556,CARD000013895,2026-03-01,25821150.46,9,7426443.61,5508111.89,0.3567,21241054.41,0
CUS00016556,CARD000013895,2026-04-01,27786871.81,39,17646437.18,8171997.83,0.3508,27913999.46,0
CUS00016556,CARD000013895,2026-05-01,30207329.81,33,17332430.88,8846268.41,0.395,28587035.2,0
CUS00016556,CARD000013895,2026-06-01,42305744.42,26,28267891.42,6667526.75,0.3748,44029893.9,0
CUS00016556,CARD000013895,2026-07-01,32347529.29,37,9417299.83,2407943.4,0.3908,26147887.85,0
CUS00016557,CARD000013896,2026-02-01,162060834.78,19,52868761.93,38400010.77,0.6107,136477009.75,0
CUS00016557,CARD000013896,2026-03-01,136140424.45,20,29928699.89,16509594.23,0.6408,99897216.47,0
CUS00016557,CARD000013896,2026-04-01,137788739.69,25,66181438.94,24861797.72,0.4541,120660772.34,0
CUS00016557,CARD000013896,2026-05-01,106980404.81,3,65271142.61,2110984.19,0.5727,93686565.91,0
CUS00016557,CARD000013896,2026-06-01,104809252.15,9,62567129.13,17410620.12,0.4922,92773316.22,0
CUS00016557,CARD000013896,2026-07-01,90303791.62,14,58924915.61,17608750.84,0.5421,92721800.63,0
CUS00016559,CARD000013897,2026-02-01,21981631.41,9,12554609.92,1346108.26,0.1544,18607191.57,0
CUS00016559,CARD000013897,2026-03-01,32445176.36,18,11591147.04,5575751.98,0.1862,29888160.0,0
CUS00016559,CARD000013897,2026-04-01,33363108.86,30,16317619.38,5857064.94,0.2003,23656064.4,0
CUS00016559,CARD000013897,2026-05-01,25906462.57,37,13371627.07,1592403.25,0.2086,22222704.35,0
CUS00016559,CARD000013897,2026-06-01,18864565.1,4,5361382.24,4904144.34,0.1818,15112789.43,0
CUS00016559,CARD000013897,2026-07-01,31971669.48,8,14415082.26,5780813.09,0.1925,24070637.19,0
CUS00016560,CARD000013898,2026-02-01,139560123.39,15,39980811.32,40039026.45,0.5027,142092880.08,0
CUS00016560,CARD000013898,2026-03-01,141945576.14,37,96732520.19,29340755.46,0.4589,113350144.6,0
CUS00016560,CARD000013898,2026-04-01,165548949.5,8,92726671.42,7137761.78,0.3879,126468738.82,0
CUS00016560,CARD000013898,2026-05-01,146955742.32,23,39233043.33,3503971.11,0.3735,136370634.62,0
CUS00016560,CARD000013898,2026-06-01,191573104.87,23,63466406.16,35334160.08,0.3825,191503327.88,0
CUS00016560,CARD000013898,2026-07-01,168676500.99,35,87981021.41,23518927.95,0.3947,137841570.86,0
CUS00016563,CARD000013900,2026-02-01,7500398.21,5,2587966.09,744754.05,0.4307,5626639.69,0
CUS00016563,CARD000013900,2026-03-01,8247472.23,23,4059757.73,715509.62,0.42,6338184.02,0
CUS00016563,CARD000013900,2026-04-01,9593467.16,25,2075750.49,2325375.95,0.552,9330710.37,0
CUS00016563,CARD000013900,2026-05-01,10720782.73,25,5897812.46,1113831.06,0.5447,8168010.43,0
CUS00016563,CARD000013900,2026-06-01,9249095.62,26,4181841.38,2342484.75,0.4943,8329857.88,0
CUS00016563,CARD000013900,2026-07-01,6107961.75,34,3616163.45,1631248.83,0.4503,5527000.09,0
CUS00016566,CARD000013902,2026-02-01,998409.8,11,623379.85,226923.69,0.0762,748095.76,0
CUS00016566,CARD000013902,2026-03-01,1887669.35,14,953846.15,375009.76,0.0812,1948082.1,0
CUS00016566,CARD000013902,2026-04-01,1050937.6,39,475394.96,165116.12,0.0783,769326.88,0
CUS00016566,CARD000013902,2026-05-01,1752128.48,22,1082669.31,223510.51,0.0787,1278683.58,0
CUS00016566,CARD000013902,2026-06-01,1719678.19,10,588554.32,482524.59,0.0858,1567058.6,0
CUS00016566,CARD000013902,2026-07-01,1728731.15,22,936554.3,135883.1,0.0714,1379723.46,0
CUS00016574,CARD000013909,2026-02-01,7932597.99,30,2949023.23,878006.12,0.3692,8193573.65,0
CUS00016574,CARD000013909,2026-03-01,7675126.33,20,4040334.08,883289.81,0.3824,7242575.74,0
CUS00016574,CARD000013909,2026-04-01,4468563.02,22,1792295.03,38088.86,0.3199,3439020.82,0
CUS00016574,CARD000013909,2026-05-01,5853867.87,27,1272892.66,1588747.32,0.4088,4692440.78,0
CUS00016574,CARD000013909,2026-06-01,7812100.46,20,2942429.21,1302857.35,0.4142,5581648.47,0
CUS00016574,CARD000013909,2026-07-01,4454293.05,14,2235753.52,1061703.69,0.4016,3399866.53,0
CUS00016576,CARD000013913,2026-02-01,1981679.42,14,1124446.72,422772.23,0.0653,1494831.47,0
CUS00016576,CARD000013913,2026-03-01,2120962.9,38,916238.63,328443.79,0.0697,1717225.71,0
CUS00016576,CARD000013913,2026-04-01,2658196.75,37,1029322.69,766226.16,0.0799,2745041.14,0
CUS00016576,CARD000013913,2026-05-01,2254975.16,39,722105.5,594843.76,0.0612,1785066.73,0
CUS00016576,CARD000013913,2026-06-01,2079467.63,3,917773.51,263472.35,0.0706,1525784.62,0
CUS00016576,CARD000013913,2026-07-01,1915870.02,8,614448.78,497722.98,0.0698,1985991.62,0
CUS00016577,CARD000013914,2026-02-01,67956459.59,16,18330744.65,3886593.29,0.2453,53708957.69,0
CUS00016577,CARD000013914,2026-03-01,55382391.09,7,24040377.41,630706.42,0.2359,46704072.12,0
CUS00016577,CARD000013914,2026-04-01,55728016.58,25,12535256.98,13220341.83,0.2253,46196865.46,0
CUS00016577,CARD000013914,2026-05-01,39127638.4,18,21028561.59,4214953.03,0.1862,29661221.93,0
CUS00016577,CARD000013914,2026-06-01,53108094.71,28,36167036.88,3405780.62,0.178,39428970.79,0
CUS00016577,CARD000013914,2026-07-01,48604805.08,39,25667676.58,12985550.29,0.2456,45590342.18,0
CUS00016578,CARD000013915,2026-02-01,553192.67,38,133697.09,63577.52,0.0102,451592.07,0
CUS00016578,CARD000013915,2026-03-01,587762.86,6,155489.4,11468.52,0.0111,505576.43,0
CUS00016578,CARD000013915,2026-04-01,453024.72,15,295027.01,74017.74,0.0115,367817.87,1
CUS00016578,CARD000013915,2026-05-01,463925.22,22,210263.23,132076.04,0.012,370643.34,1
CUS00016578,CARD000013915,2026-06-01,660707.2,11,145739.06,92046.29,0.0118,484676.77,0
CUS00016578,CARD000013915,2026-07-01,652370.28,6,149521.36,83598.25,0.0088,491126.1,0
CUS00016584,CARD000013920,2026-02-01,115997861.97,23,46208438.99,27209150.95,0.8161,85937819.6,0
CUS00016584,CARD000013920,2026-03-01,109654628.54,14,58178850.4,29987065.15,0.7183,96718936.89,0
CUS00016584,CARD000013920,2026-04-01,81506954.38,15,26309571.76,17765114.6,0.5874,82428862.21,0
CUS00016584,CARD000013920,2026-05-01,88801744.85,33,32987808.96,18663641.73,0.8355,81642914.34,0
CUS00016584,CARD000013920,2026-06-01,137569615.27,21,39332112.48,4322592.25,0.7202,111209676.22,0
CUS00016584,CARD000013920,2026-07-01,90724916.32,17,35824606.0,6321613.36,0.7229,74906748.61,0
CUS00016585,CARD000013921,2026-02-01,80061164.94,23,24128028.79,927185.69,0.2446,58311869.06,0
CUS00016585,CARD000013921,2026-03-01,66069093.54,31,32055328.65,18447959.45,0.2335,51299649.37,0
CUS00016585,CARD000013921,2026-04-01,95927284.96,23,27895910.0,8326953.21,0.2873,93987938.13,0
CUS00016585,CARD000013921,2026-05-01,102958061.35,34,35387603.56,17536845.15,0.2367,83730817.19,0
CUS00016585,CARD000013921,2026-06-01,106207154.53,22,64515650.05,4919327.98,0.2606,86222641.27,1
CUS00016585,CARD000013921,2026-07-01,60295490.57,30,33952772.6,11250626.74,0.3064,57671676.23,0
CUS00016587,CARD000013922,2026-02-01,20519771.55,36,10136259.32,956793.66,0.4756,19105166.34,0
CUS00016587,CARD000013922,2026-03-01,14708877.89,19,5734892.88,2796089.84,0.4365,14006934.17,0
CUS00016587,CARD000013922,2026-04-01,22111896.55,4,13893445.37,1269848.9,0.6038,20189635.66,0
CUS00016587,CARD000013922,2026-05-01,19688233.13,20,11114848.04,1879545.54,0.4454,17836899.13,0
CUS00016587,CARD000013922,2026-06-01,15347238.57,13,4461636.76,4450267.83,0.49,14139415.55,0
CUS00016587,CARD000013922,2026-07-01,12549645.63,4,7514753.44,533831.88,0.4773,11371617.02,0
CUS00016590,CARD000013923,2026-02-01,70828425.68,13,24807731.25,12369707.48,0.1913,69616227.84,1
CUS00016590,CARD000013923,2026-03-01,56537067.57,37,35697943.26,535667.28,0.2584,58400226.74,1
CUS00016590,CARD000013923,2026-04-01,84981208.7,37,32450983.03,4447998.78,0.2349,75625590.98,0
CUS00016590,CARD000013923,2026-05-01,93230075.52,19,39696020.44,1111802.61,0.1998,89100524.45,0
CUS00016590,CARD000013923,2026-06-01,93468067.33,19,30489317.71,23176450.64,0.2043,87020420.67,0
CUS00016590,CARD000013923,2026-07-01,65057709.63,38,31337436.82,677081.02,0.2263,57997703.54,0
CUS00016591,CARD000013925,2026-02-01,19961945.25,39,7741206.89,3848988.38,0.2067,15867595.63,0
CUS00016591,CARD000013925,2026-03-01,21756885.08,6,7361102.15,4786984.75,0.1863,16231896.79,0
CUS00016591,CARD000013925,2026-04-01,14460317.25,11,5245547.53,4313296.02,0.2132,11570265.31,0
CUS00016591,CARD000013925,2026-05-01,17047560.69,33,3735994.0,4905708.52,0.1605,12263506.18,0
CUS00016591,CARD000013925,2026-06-01,12405393.82,13,6301584.09,1162759.15,0.1882,11840278.69,0
CUS00016591,CARD000013925,2026-07-01,14552712.74,37,3338939.76,979757.46,0.1908,10503250.6,0
CUS00016593,CARD000013927,2026-02-01,215842170.85,19,87860439.25,6410835.48,0.7039,183795205.06,0
CUS00016593,CARD000013927,2026-03-01,122223467.52,36,62781694.01,18005652.12,0.5563,102289009.47,0
CUS00016593,CARD000013927,2026-04-01,162478771.92,28,57723687.06,1085028.19,0.591,165517655.54,0
CUS00016593,CARD000013927,2026-05-01,219577098.47,20,121518996.34,8903283.68,0.6142,169414512.92,0
CUS00016593,CARD000013927,2026-06-01,143172878.95,3,98909200.89,36581050.5,0.5848,127513590.59,0
CUS00016593,CARD000013927,2026-07-01,166053397.49,16,70520874.24,4290363.42,0.6661,140349676.13,0
CUS00016593,CARD000013928,2026-02-01,201814028.87,38,117687601.88,26524812.29,0.4305,177499866.54,0
CUS00016593,CARD000013928,2026-03-01,251149697.19,23,129211829.01,48569088.57,0.5209,235233919.88,0
CUS00016593,CARD000013928,2026-04-01,249249688.6,11,87739574.3,64839857.93,0.4851,245506644.55,0
CUS00016593,CARD000013928,2026-05-01,149280518.11,27,32403421.96,44613179.88,0.5476,150171044.53,0
CUS00016593,CARD000013928,2026-06-01,275271071.85,3,172369458.82,76884514.81,0.5061,207681040.08,1
CUS00016593,CARD000013928,2026-07-01,151622612.86,16,67310531.44,21657854.72,0.4742,143053616.63,0
CUS00016594,CARD000013929,2026-02-01,17910728.28,8,10277364.97,1877302.62,0.0985,16695412.57,0
CUS00016594,CARD000013929,2026-03-01,16853064.92,14,4759354.08,4293311.0,0.1005,13585621.58,0
CUS00016594,CARD000013929,2026-04-01,19506677.05,10,6262241.89,2537986.47,0.1044,16143816.58,0
CUS00016594,CARD000013929,2026-05-01,18835528.53,31,6792822.73,1723905.69,0.0959,17841832.72,0
CUS00016594,CARD000013929,2026-06-01,15988814.47,19,8368573.3,2103255.77,0.1101,11991708.91,0
CUS00016594,CARD000013929,2026-07-01,12844680.08,8,3868519.43,1379151.74,0.1011,9878851.49,0
CUS00016597,CARD000013931,2026-02-01,45424653.2,11,19845702.04,12101525.9,0.9621,46970256.09,0
CUS00016597,CARD000013931,2026-03-01,36892008.2,16,21324341.26,7959644.2,0.9559,37793472.96,0
CUS00016597,CARD000013931,2026-04-01,31410303.71,3,7270044.21,6604299.44,0.782,24034832.02,0
CUS00016597,CARD000013931,2026-05-01,46730027.98,20,24783910.14,6138181.33,0.9027,45990650.15,1
CUS00016597,CARD000013931,2026-06-01,33323935.36,7,16140737.36,2080669.8,0.7999,23565130.75,0
CUS00016597,CARD000013931,2026-07-01,38279355.99,32,17775342.01,64079.32,0.7691,28335611.38,0
CUS00016598,CARD000013932,2026-02-01,32813689.47,27,14118153.91,8601840.73,0.2538,31170109.98,0
CUS00016598,CARD000013932,2026-03-01,37117397.61,5,22992453.56,10976198.93,0.1846,26768758.88,0
CUS00016598,CARD000013932,2026-04-01,21297710.38,22,8286157.06,5509915.66,0.1984,21484090.45,0
CUS00016598,CARD000013932,2026-05-01,18993806.54,8,9317670.98,4331679.84,0.1931,17012409.51,0
CUS00016598,CARD000013932,2026-06-01,19581479.81,15,10358068.35,5169898.4,0.229,15558785.75,0
CUS00016598,CARD000013932,2026-07-01,22741771.55,28,13323027.21,879893.54,0.2161,18316946.62,0
CUS00016600,CARD000013933,2026-02-01,52999567.44,15,18781564.92,1997174.51,0.817,41093142.08,0
CUS00016600,CARD000013933,2026-03-01,56069193.58,35,17758235.88,14565892.78,0.7038,42737518.11,0
CUS00016600,CARD000013933,2026-04-01,40497158.28,36,17367197.16,4623718.07,0.6174,41478850.57,0
CUS00016600,CARD000013933,2026-05-01,35715765.13,15,17445156.74,3988514.36,0.7795,33233543.02,0
CUS00016600,CARD000013933,2026-06-01,31775795.41,17,21218289.26,1031622.56,0.7481,31081273.34,0
CUS00016600,CARD000013933,2026-07-01,31109037.28,34,20208949.03,77248.81,0.807,28835596.23,0
CUS00016601,CARD000013935,2026-02-01,4432094.38,38,2882266.73,82397.19,0.2257,4060347.92,1
CUS00016601,CARD000013935,2026-03-01,6474600.36,28,3149001.61,92087.76,0.2622,5707031.52,0
CUS00016601,CARD000013935,2026-04-01,7564705.12,11,2287960.61,893524.37,0.2519,6215636.13,0
CUS00016601,CARD000013935,2026-05-01,6289236.86,13,4000647.95,1706685.35,0.1964,6505651.55,0
CUS00016601,CARD000013935,2026-06-01,5141267.47,16,2562252.98,1259396.99,0.258,3856306.08,0
CUS00016601,CARD000013935,2026-07-01,7688691.54,27,3815701.91,1647324.27,0.2396,5991385.5,1
CUS00016602,CARD000013936,2026-02-01,3283288.07,15,2064718.99,221504.54,0.1704,2589100.27,0
CUS00016602,CARD000013936,2026-03-01,3712785.85,35,2041089.64,702721.59,0.1778,3138073.69,0
CUS00016602,CARD000013936,2026-04-01,4233393.17,30,1567027.27,485224.22,0.1585,3056911.42,0
CUS00016602,CARD000013936,2026-05-01,2741000.03,8,614617.89,14157.4,0.1969,2376952.31,0
CUS00016602,CARD000013936,2026-06-01,3828549.99,17,1788009.05,734225.17,0.1934,3201123.59,0
CUS00016602,CARD000013936,2026-07-01,4556128.75,36,1775438.14,463769.28,0.2072,3347763.55,0
CUS00016603,CARD000013937,2026-02-01,100775904.15,34,26450656.46,24153499.31,0.3412,93734240.35,0
CUS00016603,CARD000013937,2026-03-01,88324677.02,24,45860774.12,24348638.32,0.3548,74533250.59,0
CUS00016603,CARD000013937,2026-04-01,78087230.24,29,53427773.96,21840982.44,0.355,67959931.41,0
CUS00016603,CARD000013937,2026-05-01,100977142.65,24,42662712.18,24376821.97,0.3888,85421907.11,0
CUS00016603,CARD000013937,2026-06-01,63992026.9,39,19421233.63,13826838.51,0.3354,64864014.0,0
CUS00016603,CARD000013937,2026-07-01,109587641.44,20,71957696.63,15137995.54,0.4117,90312677.88,0
CUS00016603,CARD000013938,2026-02-01,123080787.45,31,64633525.68,34080436.41,0.3917,120555200.11,0
CUS00016603,CARD000013938,2026-03-01,132253149.64,23,37063395.71,26749319.69,0.4788,113404284.5,0
CUS00016603,CARD000013938,2026-04-01,96359195.71,5,37609061.12,13907563.37,0.3916,74566824.42,0
CUS00016603,CARD000013938,2026-05-01,78419507.83,14,29903981.4,428665.69,0.3491,64082583.72,0
CUS00016603,CARD000013938,2026-06-01,130069857.51,3,65505730.8,23352840.22,0.4462,117290942.96,0
CUS00016603,CARD000013938,2026-07-01,144011105.81,28,79133184.27,29848444.77,0.4383,127642021.09,0
CUS00016604,CARD000013939,2026-02-01,27942658.96,4,17088124.07,2697747.55,0.3438,26371344.0,0
CUS00016604,CARD000013939,2026-03-01,28809999.11,33,7186020.89,7225782.74,0.3117,23477935.25,0
CUS00016604,CARD000013939,2026-04-01,33338303.55,31,18271349.3,4013918.03,0.3752,27594317.55,0
CUS00016604,CARD000013939,2026-05-01,31785600.65,13,17558838.03,2064550.53,0.3531,25895868.13,0
CUS00016604,CARD000013939,2026-06-01,19855615.81,23,13079280.22,1955857.77,0.3421,17892287.78,0
CUS00016604,CARD000013939,2026-07-01,26567344.36,12,9764224.22,464582.21,0.3506,24601997.23,0
CUS00016606,CARD000013942,2026-02-01,829339.15,20,550305.96,59240.86,0.0478,653257.95,0
CUS00016606,CARD000013942,2026-03-01,1203624.06,19,545070.33,237690.56,0.0472,1199474.2,0
CUS00016606,CARD000013942,2026-04-01,1279675.0,8,514875.57,89174.96,0.0623,1242752.05,0
CUS00016606,CARD000013942,2026-05-01,976635.33,3,502408.03,75774.28,0.0537,1009822.7,1
CUS00016606,CARD000013942,2026-06-01,1471616.37,15,938707.08,168658.83,0.0538,1046195.1,1
CUS00016606,CARD000013942,2026-07-01,1369334.59,27,336988.51,103788.73,0.0577,1281766.45,0
CUS00016607,CARD000013943,2026-02-01,78201542.07,15,38839072.37,19927083.53,0.5991,72106610.37,0
CUS00016607,CARD000013943,2026-03-01,109145206.51,28,39265511.93,28726489.92,0.6067,79177401.1,0
CUS00016607,CARD000013943,2026-04-01,69444114.17,31,14854324.4,10239910.47,0.4912,56824126.7,0
CUS00016607,CARD000013943,2026-05-01,71921608.91,12,24700184.75,2018315.92,0.5557,53896097.76,0
CUS00016607,CARD000013943,2026-06-01,99462448.98,12,21273313.63,14035826.26,0.4879,98375528.23,0
CUS00016607,CARD000013943,2026-07-01,60324422.92,35,21416193.49,11770748.09,0.4639,54616300.86,0
CUS00016612,CARD000013947,2026-02-01,16316754.75,9,4053336.48,1015313.14,0.2222,11795012.84,0
CUS00016612,CARD000013947,2026-03-01,17462940.41,23,11977975.82,1963940.87,0.2241,14052347.04,0
CUS00016612,CARD000013947,2026-04-01,18749424.66,8,9553744.46,5591213.34,0.261,14067500.75,0
CUS00016612,CARD000013947,2026-05-01,17681861.88,32,11480597.9,2596245.98,0.2987,15339147.21,0
CUS00016612,CARD000013947,2026-06-01,13071431.86,27,8954959.6,3832690.51,0.2578,10502274.72,0
CUS00016612,CARD000013947,2026-07-01,17056120.03,29,11280134.57,4233183.24,0.2917,16439619.07,0
CUS00016618,CARD000013952,2026-02-01,50101421.91,32,16838609.44,8794210.11,0.7273,49651946.34,0
CUS00016618,CARD000013952,2026-03-01,79890172.43,19,50353370.99,7739631.57,0.7127,62496920.99,0
CUS00016618,CARD000013952,2026-04-01,81174388.78,11,37048615.26,2325854.74,0.561,81810808.13,0
CUS00016618,CARD000013952,2026-05-01,77042823.53,24,53847949.22,21799655.09,0.7316,67928824.09,0
CUS00016618,CARD000013952,2026-06-01,61442432.68,14,23749519.81,10157806.92,0.7251,64477235.1,0
CUS00016618,CARD000013952,2026-07-01,80261417.02,8,35756099.76,8354957.61,0.6446,57421237.93,0
CUS00016620,CARD000013954,2026-02-01,73223286.08,14,29217623.86,5526624.89,0.4452,76728081.99,0
CUS00016620,CARD000013954,2026-03-01,55565585.84,13,12272380.19,970213.31,0.3671,43551118.12,0
CUS00016620,CARD000013954,2026-04-01,62167199.71,17,21735076.99,13258320.01,0.4421,56659887.25,0
CUS00016620,CARD000013954,2026-05-01,60673707.07,10,33993493.09,311073.56,0.3885,55916466.96,0
CUS00016620,CARD000013954,2026-06-01,50229592.07,30,28715064.02,7005949.39,0.4285,49440167.75,0
CUS00016620,CARD000013954,2026-07-01,63127383.44,35,35856933.85,9226850.08,0.4278,51682758.77,0
CUS00016631,CARD000013960,2026-02-01,60924157.64,34,40901810.16,6661285.39,0.4962,43079743.17,0
CUS00016631,CARD000013960,2026-03-01,59246960.56,35,29396596.91,12194162.66,0.5791,51316588.62,0
CUS00016631,CARD000013960,2026-04-01,91695385.74,26,61550716.41,6716094.58,0.4959,74194828.22,0
CUS00016631,CARD000013960,2026-05-01,59137424.11,15,39716184.6,575587.53,0.4826,53508670.67,0
CUS00016631,CARD000013960,2026-06-01,83431160.38,15,47771473.52,9271356.44,0.4813,82111818.08,0
CUS00016631,CARD000013960,2026-07-01,89918293.29,34,27296847.6,6967597.92,0.6136,65911484.96,0
CUS00016632,CARD000013961,2026-02-01,214587069.83,39,111864801.07,21229912.32,0.362,201800925.55,1
CUS00016632,CARD000013961,2026-03-01,181575697.34,19,108742868.88,8006877.86,0.3479,173694489.88,0
CUS00016632,CARD000013961,2026-04-01,214920478.92,18,89544943.23,18371141.36,0.3245,164837547.35,0
CUS00016632,CARD000013961,2026-05-01,203004437.22,7,124922300.88,56532984.91,0.3343,148796103.28,0
CUS00016632,CARD000013961,2026-06-01,188209211.5,17,85662675.55,12389476.25,0.3213,156168318.84,0
CUS00016632,CARD000013961,2026-07-01,206285822.41,24,51283393.31,2943006.89,0.4102,194526077.36,0
CUS00016637,CARD000013964,2026-02-01,218270961.64,32,147792514.92,46200339.66,0.8206,201468998.18,0
CUS00016637,CARD000013964,2026-03-01,168461908.84,9,117569682.47,36010147.95,0.7902,174306267.38,0
CUS00016637,CARD000013964,2026-04-01,292769436.78,37,146916232.95,65956089.92,0.7651,273582598.17,0
CUS00016637,CARD000013964,2026-05-01,220846360.16,13,62682597.39,4494371.03,0.6245,157268481.85,0
CUS00016637,CARD000013964,2026-06-01,192114707.46,6,121010246.62,22001163.69,0.7511,162128220.23,0
CUS00016637,CARD000013964,2026-07-01,270946855.85,30,133570656.25,68829494.37,0.6099,275691126.83,1
CUS00016638,CARD000013965,2026-02-01,343047710.8,30,183958397.63,29983740.09,0.5894,272687747.88,0
CUS00016638,CARD000013965,2026-03-01,423884062.63,28,101853066.02,13354446.78,0.7563,328433722.27,0
CUS00016638,CARD000013965,2026-04-01,401382148.81,14,178002029.99,41736437.17,0.6931,336396560.24,0
CUS00016638,CARD000013965,2026-05-01,261750503.79,3,137873295.9,59585423.78,0.7446,263659149.58,0
CUS00016638,CARD000013965,2026-06-01,251624079.72,4,160357887.61,51982003.47,0.6745,206936821.26,0
CUS00016638,CARD000013965,2026-07-01,347391855.14,39,216910213.64,102567299.25,0.6183,317801039.87,0
CUS00016639,CARD000013966,2026-02-01,78909805.7,30,21977298.96,12305954.53,0.4136,59186537.43,0
CUS00016639,CARD000013966,2026-03-01,80975292.98,8,40833603.84,16442357.15,0.4202,70811172.87,0
CUS00016639,CARD000013966,2026-04-01,95215727.82,33,56236112.21,27002077.92,0.3636,88558408.6,0
CUS00016639,CARD000013966,2026-05-01,83658136.27,23,35030782.58,8526394.7,0.3426,62678271.48,0
CUS00016639,CARD000013966,2026-06-01,69153890.15,24,39422832.91,3486216.67,0.4154,61013048.05,0
CUS00016639,CARD000013966,2026-07-01,56919252.73,38,32743011.54,14652138.81,0.3254,46971878.77,0
CUS00016641,CARD000013968,2026-02-01,54637810.17,36,20481450.85,15316233.85,0.2018,48669480.97,0
CUS00016641,CARD000013968,2026-03-01,55152146.8,10,14991067.09,5049382.93,0.2154,55157795.34,0
CUS00016641,CARD000013968,2026-04-01,49377786.17,13,13313356.23,5133720.62,0.2087,38864547.14,0
CUS00016641,CARD000013968,2026-05-01,45550840.6,14,27921254.01,4721831.78,0.2085,32849192.82,0
CUS00016641,CARD000013968,2026-06-01,49556176.66,4,13824812.69,6037340.02,0.1965,45814571.57,0
CUS00016641,CARD000013968,2026-07-01,33357504.68,28,8168011.51,9167959.29,0.1984,29150118.1,0
CUS00016645,CARD000013972,2026-02-01,35714508.01,34,24359010.64,1995936.52,0.7652,30891962.89,0
CUS00016645,CARD000013972,2026-03-01,40502544.47,3,27035900.71,10680774.29,0.7419,28376135.71,0
CUS00016645,CARD000013972,2026-04-01,40071112.17,11,18513717.45,1463764.08,0.8118,41652509.78,1
CUS00016645,CARD000013972,2026-05-01,21342017.82,28,11120013.84,4567987.42,0.7777,21660001.41,0
CUS00016645,CARD000013972,2026-06-01,26566260.45,25,18084400.08,4507005.42,0.7283,27384327.05,0
CUS00016645,CARD000013972,2026-07-01,32954670.37,16,19690663.84,1866916.15,0.6807,33868106.04,0
CUS00016648,CARD000013974,2026-02-01,132522983.49,4,69431640.89,14326224.21,0.4557,101711649.88,0
CUS00016648,CARD000013974,2026-03-01,149319493.68,22,85315671.13,31608123.52,0.4899,151152147.84,0
CUS00016648,CARD000013974,2026-04-01,111230061.03,38,69280745.07,15503637.4,0.4695,116738215.31,0
CUS00016648,CARD000013974,2026-05-01,166307329.27,22,85164563.35,32361610.28,0.4822,155313359.57,0
CUS00016648,CARD000013974,2026-06-01,161294754.67,29,95982851.34,7574264.99,0.5791,133144001.69,1
CUS00016648,CARD000013974,2026-07-01,192012432.04,32,98300383.2,22799842.55,0.5632,164403432.09,1
CUS00016648,CARD000013975,2026-02-01,197906108.84,16,65626078.98,40571346.31,0.5487,173181960.75,0
CUS00016648,CARD000013975,2026-03-01,232543495.3,34,93114006.75,1104976.35,0.4539,166614629.52,0
CUS00016648,CARD000013975,2026-04-01,214579213.93,29,59075358.33,20021190.18,0.4655,191047098.24,0
CUS00016648,CARD000013975,2026-05-01,284686163.66,12,147069721.67,1983014.19,0.506,291778734.43,0
CUS00016648,CARD000013975,2026-06-01,241731820.9,36,112040034.52,14575177.49,0.5169,198108003.81,0
CUS00016648,CARD000013975,2026-07-01,251909978.29,5,161760299.86,62190786.88,0.4197,176577539.56,0
CUS00016651,CARD000013977,2026-02-01,32913119.26,8,13000823.15,8986864.15,0.1453,24138054.6,0
CUS00016651,CARD000013977,2026-03-01,46510862.71,20,14112370.48,3716018.81,0.1847,43823155.03,0
CUS00016651,CARD000013977,2026-04-01,53938764.59,9,24575548.14,14345546.16,0.1878,48190198.27,0
CUS00016651,CARD000013977,2026-05-01,59872511.53,31,21199659.81,14720070.41,0.1826,52980867.46,0
CUS00016651,CARD000013977,2026-06-01,57658211.28,33,19026912.0,6491053.85,0.1762,47656447.67,0
CUS00016651,CARD000013977,2026-07-01,53941687.44,33,22917888.1,13510313.15,0.1548,38516530.98,0
CUS00016654,CARD000013979,2026-02-01,22757892.2,10,9698425.72,4490995.72,0.2002,21594328.08,0
CUS00016654,CARD000013979,2026-03-01,15117558.34,6,8873040.36,3890027.72,0.2654,13298021.11,0
CUS00016654,CARD000013979,2026-04-01,23004189.42,28,5916674.01,6280396.55,0.2534,16296243.93,0
CUS00016654,CARD000013979,2026-05-01,27264184.58,14,11314397.09,3148257.22,0.2584,21237815.64,0
CUS00016654,CARD000013979,2026-06-01,27246616.78,25,5674728.57,6161667.12,0.1925,24114489.24,0
CUS00016654,CARD000013979,2026-07-01,26968430.48,3,10749206.23,7727212.14,0.194,19769770.92,0
CUS00016658,CARD000013982,2026-02-01,21188695.6,36,11441846.61,6154410.13,0.4561,19235948.84,0
CUS00016658,CARD000013982,2026-03-01,15842716.45,31,9775383.36,1434158.97,0.4893,12453037.86,0
CUS00016658,CARD000013982,2026-04-01,24524209.48,21,5568031.29,2696299.58,0.3616,20878722.63,0
CUS00016658,CARD000013982,2026-05-01,13467334.08,28,6633425.84,3828691.22,0.4881,10339123.3,0
CUS00016658,CARD000013982,2026-06-01,23037893.64,25,7018810.22,2805135.61,0.4474,19139276.05,0
CUS00016658,CARD000013982,2026-07-01,24626268.68,37,12107237.57,5380560.58,0.4486,25773536.11,0
CUS00016658,CARD000013983,2026-02-01,33563349.88,21,9150588.47,6152810.2,0.3737,25378723.63,0
