customer_id,snapshot_date,product_id,product_group,x1_monthly_spending,x2_income,x3_digital_activity,x4_salary_account,x5_campaign_response,x6_product_gap,y_holds_product,y_adopt_next_90d
CUS00011509,2026-08-31,P007,DEPOSIT,0.1228,0.2411,0.940082,0.0,0.25,0.49,0,0
CUS00011510,2026-08-31,P007,DEPOSIT,0.60972,0.0642,0.101236,0.0,0.0,0.2,1,0
CUS00011511,2026-08-31,P007,DEPOSIT,0.98084,0.93922,0.712189,1.0,0.0,0.2,1,0
CUS00011512,2026-08-31,P007,DEPOSIT,0.557,0.49752,0.789708,0.0,0.0,0.49,0,0
CUS00011513,2026-08-31,P007,DEPOSIT,0.87548,0.75982,0.536284,0.0,0.0,0.2,1,0
CUS00011514,2026-08-31,P007,DEPOSIT,0.41736,0.49752,0.303416,1.0,0.0,0.67,0,0
CUS00011515,2026-08-31,P007,DEPOSIT,0.20756,0.49752,0.101236,1.0,0.0,0.2,1,0
CUS00011516,2026-08-31,P007,DEPOSIT,0.80484,0.75982,0.101236,1.0,0.0,0.58,0,0
CUS00011517,2026-08-31,P007,DEPOSIT,0.9058,0.75982,0.677566,1.0,0.0,0.67,0,0
CUS00011518,2026-08-31,P007,DEPOSIT,0.39776,0.49752,0.796684,0.0,0.0,0.2,1,0
CUS00011519,2026-08-31,P007,DEPOSIT,0.60476,0.0642,0.554906,1.0,0.25,0.2,1,0
CUS00011520,2026-08-31,P007,DEPOSIT,0.26392,0.2411,0.448938,1.0,0.0,0.67,0,0
CUS00011521,2026-08-31,P007,DEPOSIT,0.2338,0.49752,0.648056,0.0,0.0,0.49,0,0
CUS00011522,2026-08-31,P007,DEPOSIT,0.01,0.0642,0.263305,0.0,0.0,0.4,0,0
CUS00011523,2026-08-31,P007,DEPOSIT,0.41796,0.49752,0.902766,1.0,0.0,0.67,0,0
CUS00011524,2026-08-31,P007,DEPOSIT,0.077,0.2411,0.311557,0.0,0.0,0.49,0,0
CUS00011525,2026-08-31,P007,DEPOSIT,0.49912,0.49752,0.460374,1.0,0.0,0.67,0,0
CUS00011526,2026-08-31,P007,DEPOSIT,0.46008,0.2411,0.838138,1.0,0.5,0.67,0,1
CUS00011527,2026-08-31,P007,DEPOSIT,0.69744,0.49752,0.345081,1.0,0.25,0.67,0,0
CUS00011528,2026-08-31,P007,DEPOSIT,0.79256,0.93922,0.515746,0.0,0.25,0.61,0,0
CUS00011529,2026-08-31,P007,DEPOSIT,0.59212,0.75982,0.101236,0.0,0.0,0.2,1,0
CUS00011530,2026-08-31,P007,DEPOSIT,0.3734,0.2411,0.592356,1.0,0.0,0.67,0,1
CUS00011531,2026-08-31,P007,DEPOSIT,0.69572,0.93922,0.27008,1.0,0.5,0.2,1,0
CUS00011532,2026-08-31,P007,DEPOSIT,0.25292,0.2411,0.51068,1.0,0.25,0.85,0,0
CUS00011533,2026-08-31,P007,DEPOSIT,0.34972,0.0642,0.334965,0.0,0.0,0.49,0,0
CUS00011534,2026-08-31,P007,DEPOSIT,0.0402,0.49752,0.101236,0.0,0.25,0.4,0,0
CUS00011535,2026-08-31,P007,DEPOSIT,0.70896,0.93922,0.101236,1.0,0.0,0.2,1,0
CUS00011536,2026-08-31,P007,DEPOSIT,0.8326,0.93922,0.552361,0.0,0.0,0.2,1,0
CUS00011537,2026-08-31,P007,DEPOSIT,0.02788,0.0642,0.256276,1.0,0.0,0.2,1,0
CUS00011538,2026-08-31,P007,DEPOSIT,0.33472,0.75982,0.142468,1.0,0.5,0.64,0,1
CUS00011539,2026-08-31,P007,DEPOSIT,0.01,0.0642,0.280801,0.0,0.25,0.61,0,0
CUS00011540,2026-08-31,P007,DEPOSIT,0.01,0.49752,0.101236,0.0,0.0,0.4,0,0
CUS00011541,2026-08-31,P007,DEPOSIT,0.60264,0.75982,0.101236,0.0,0.0,0.4,0,0
CUS00011542,2026-08-31,P007,DEPOSIT,0.76752,0.49752,0.780194,1.0,0.25,0.2,1,0
CUS00011543,2026-08-31,P007,DEPOSIT,0.21616,0.75982,0.267788,0.0,0.0,0.2,1,0
CUS00011544,2026-08-31,P007,DEPOSIT,0.07552,0.2411,0.101236,0.0,0.5,0.4,0,0
CUS00011545,2026-08-31,P007,DEPOSIT,0.09376,0.2411,0.101236,0.0,0.25,0.4,0,0
CUS00011546,2026-08-31,P007,DEPOSIT,0.69912,0.75982,0.265012,1.0,0.0,0.58,0,0
CUS00011547,2026-08-31,P007,DEPOSIT,0.5226,0.93922,0.101236,1.0,0.0,0.58,0,1
CUS00011548,2026-08-31,P007,DEPOSIT,0.4454,0.2411,0.727926,1.0,1.0,0.73,0,0
CUS00011549,2026-08-31,P007,DEPOSIT,0.8096,0.75982,0.755716,0.0,0.0,0.2,1,0
CUS00011550,2026-08-31,P007,DEPOSIT,0.80632,0.93922,0.940097,1.0,0.25,0.67,0,0
CUS00011551,2026-08-31,P007,DEPOSIT,0.62592,0.93922,0.101236,0.0,0.0,0.4,0,0
CUS00011552,2026-08-31,P007,DEPOSIT,0.0282,0.0642,0.101236,0.0,0.0,0.2,1,0
CUS00011553,2026-08-31,P007,DEPOSIT,0.244,0.0642,0.312339,0.0,0.0,0.49,0,0
CUS00011554,2026-08-31,P007,DEPOSIT,0.54924,0.49752,0.377211,0.0,0.5,0.49,0,0
CUS00011555,2026-08-31,P007,DEPOSIT,0.8516,0.75982,0.620827,0.0,0.25,0.2,1,0
CUS00011556,2026-08-31,P007,DEPOSIT,0.03396,0.2411,0.101236,1.0,0.5,0.58,0,0
CUS00011557,2026-08-31,P007,DEPOSIT,0.21748,0.49752,0.87844,1.0,0.0,0.2,1,0
CUS00011558,2026-08-31,P007,DEPOSIT,0.7374,0.75982,0.372206,0.0,0.0,0.49,0,0
CUS00011559,2026-08-31,P007,DEPOSIT,0.40224,0.2411,0.566217,1.0,0.0,0.67,0,0
CUS00011560,2026-08-31,P007,DEPOSIT,0.2468,0.2411,0.608353,1.0,0.0,0.85,0,0
CUS00011561,2026-08-31,P007,DEPOSIT,0.32604,0.75982,0.479252,1.0,0.0,0.67,0,0
CUS00011562,2026-08-31,P007,DEPOSIT,0.59432,0.49752,0.755195,1.0,0.25,0.67,0,0
CUS00011563,2026-08-31,P007,DEPOSIT,0.61812,0.49752,0.638082,0.0,0.0,0.49,0,1
CUS00011564,2026-08-31,P007,DEPOSIT,0.55472,0.75982,0.668998,0.0,0.0,0.2,1,0
CUS00011565,2026-08-31,P007,DEPOSIT,0.74944,0.0642,0.962162,1.0,0.75,0.67,0,0
CUS00011566,2026-08-31,P007,DEPOSIT,0.68264,0.49752,0.667162,1.0,1.0,0.67,0,0
CUS00011567,2026-08-31,P007,DEPOSIT,0.28324,0.49752,0.303416,1.0,0.0,0.2,1,0
CUS00011568,2026-08-31,P007,DEPOSIT,0.722,0.0642,0.661041,1.0,0.25,0.2,1,0
CUS00011569,2026-08-31,P007,DEPOSIT,0.87084,0.93922,0.645147,1.0,0.0,0.2,1,0
CUS00011570,2026-08-31,P007,DEPOSIT,0.08724,0.2411,0.535409,1.0,0.5,0.67,0,1
CUS00011571,2026-08-31,P007,DEPOSIT,0.3654,0.2411,0.35891,0.0,0.0,0.49,0,0
CUS00011572,2026-08-31,P007,DEPOSIT,0.25652,0.49752,0.173973,0.0,0.25,0.4,0,0
CUS00011573,2026-08-31,P007,DEPOSIT,0.0538,0.0642,0.101236,0.0,0.0,0.4,0,0
CUS00011574,2026-08-31,P007,DEPOSIT,0.98304,0.93922,0.60861,1.0,0.0,0.2,1,0
CUS00011575,2026-08-31,P007,DEPOSIT,0.11468,0.49752,0.101236,1.0,0.0,0.2,1,0
CUS00011576,2026-08-31,P007,DEPOSIT,0.34996,0.2411,0.697045,1.0,0.0,0.67,0,1
CUS00011577,2026-08-31,P007,DEPOSIT,0.1312,0.0642,0.977556,0.0,0.0,0.2,1,0
CUS00011578,2026-08-31,P007,DEPOSIT,0.52252,0.49752,0.575045,1.0,0.0,0.67,0,1
CUS00011579,2026-08-31,P007,DEPOSIT,0.25216,0.75982,0.224961,0.0,0.5,0.4,0,0
CUS00011580,2026-08-31,P007,DEPOSIT,0.54888,0.75982,0.552713,1.0,0.0,0.67,0,0
CUS00011581,2026-08-31,P007,DEPOSIT,0.4788,0.75982,0.694138,1.0,0.0,0.2,1,0
CUS00011582,2026-08-31,P007,DEPOSIT,0.96456,0.93922,0.701401,1.0,0.0,0.2,1,0
CUS00011583,2026-08-31,P007,DEPOSIT,0.18996,0.49752,0.101236,1.0,0.0,0.58,0,0
CUS00011584,2026-08-31,P007,DEPOSIT,0.43196,0.0642,0.768441,1.0,0.0,0.67,0,0
CUS00011585,2026-08-31,P007,DEPOSIT,0.77132,0.2411,0.945145,1.0,0.0,0.67,0,0
CUS00011586,2026-08-31,P007,DEPOSIT,0.71628,0.2411,0.496788,0.0,0.0,0.2,1,0
CUS00011587,2026-08-31,P007,DEPOSIT,0.3388,0.2411,0.341758,0.0,0.0,0.2,1,0
CUS00011588,2026-08-31,P007,DEPOSIT,0.68936,0.75982,0.681031,0.0,0.0,0.49,0,1
CUS00011589,2026-08-31,P007,DEPOSIT,0.2982,0.49752,0.580869,0.0,0.0,0.49,0,1
CUS00011590,2026-08-31,P007,DEPOSIT,0.53076,0.2411,0.766629,0.0,0.75,0.2,1,0
CUS00011591,2026-08-31,P007,DEPOSIT,0.98828,0.93922,0.101236,1.0,0.0,0.2,1,0
CUS00011592,2026-08-31,P007,DEPOSIT,0.46932,0.0642,0.583773,1.0,0.0,0.2,1,0
CUS00011593,2026-08-31,P007,DEPOSIT,0.98688,0.75982,0.614224,1.0,0.0,0.67,0,1
CUS00011594,2026-08-31,P007,DEPOSIT,0.28724,0.2411,0.958637,1.0,0.0,0.2,1,0
CUS00011595,2026-08-31,P007,DEPOSIT,0.34092,0.0642,0.59386,0.0,0.0,0.55,0,1
CUS00011596,2026-08-31,P007,DEPOSIT,0.3476,0.0642,0.256276,0.0,0.0,0.2,1,0
CUS00011597,2026-08-31,P007,DEPOSIT,0.62792,0.0642,0.987028,1.0,0.0,0.2,1,0
CUS00011598,2026-08-31,P007,DEPOSIT,0.52012,0.49752,0.101236,1.0,0.0,0.58,0,0
CUS00011599,2026-08-31,P007,DEPOSIT,0.86148,0.75982,0.101236,1.0,0.25,0.2,1,0
CUS00011600,2026-08-31,P007,DEPOSIT,0.56264,0.2411,0.101236,1.0,0.0,0.58,0,0
CUS00011601,2026-08-31,P007,DEPOSIT,0.1964,0.2411,0.51874,1.0,0.0,0.73,0,0
CUS00011602,2026-08-31,P007,DEPOSIT,0.21804,0.49752,0.650582,1.0,0.0,0.67,0,0
CUS00011603,2026-08-31,P007,DEPOSIT,0.91616,0.75982,0.731257,0.0,0.0,0.2,1,0
CUS00011604,2026-08-31,P007,DEPOSIT,0.66888,0.93922,0.625911,0.0,0.0,0.49,0,0
CUS00011605,2026-08-31,P007,DEPOSIT,0.53736,0.75982,0.288231,0.0,0.0,0.2,1,0
CUS00011606,2026-08-31,P007,DEPOSIT,0.31472,0.75982,0.225642,1.0,0.25,0.58,0,1
CUS00011607,2026-08-31,P007,DEPOSIT,0.06228,0.75982,0.329053,1.0,0.0,0.73,0,1
CUS00011608,2026-08-31,P007,DEPOSIT,0.66796,0.93922,0.101236,1.0,0.0,0.58,0,0
CUS00011609,2026-08-31,P007,DEPOSIT,0.18632,0.0642,0.334445,0.0,0.0,0.49,0,0
CUS00011610,2026-08-31,P007,DEPOSIT,0.79508,0.49752,0.726028,1.0,0.25,0.2,1,0
CUS00011611,2026-08-31,P007,DEPOSIT,0.24328,0.0642,0.546813,1.0,0.0,0.2,1,0
CUS00011612,2026-08-31,P007,DEPOSIT,0.18084,0.0642,0.34387,1.0,0.25,0.2,1,0
CUS00011613,2026-08-31,P007,DEPOSIT,0.61012,0.49752,0.710995,0.0,0.0,0.49,0,0
CUS00011614,2026-08-31,P007,DEPOSIT,0.56848,0.49752,0.729298,1.0,0.0,0.79,0,0
CUS00011615,2026-08-31,P007,DEPOSIT,0.23928,0.0642,0.460257,1.0,0.5,0.73,0,0
CUS00011616,2026-08-31,P007,DEPOSIT,0.4032,0.0642,0.799992,0.0,0.5,0.2,1,0
CUS00011617,2026-08-31,P007,DEPOSIT,0.73732,0.49752,0.862852,1.0,0.0,0.67,0,0
CUS00011618,2026-08-31,P007,DEPOSIT,0.15032,0.0642,0.101236,1.0,0.0,0.64,0,0
CUS00011619,2026-08-31,P007,DEPOSIT,0.8188,0.49752,0.6023,0.0,0.0,0.61,0,0
CUS00011620,2026-08-31,P007,DEPOSIT,0.35316,0.2411,0.101236,0.0,0.0,0.2,1,0
CUS00011621,2026-08-31,P007,DEPOSIT,0.114,0.0642,0.626921,1.0,0.0,0.2,1,0
CUS00011622,2026-08-31,P007,DEPOSIT,0.19844,0.0642,0.43698,0.0,0.0,0.49,0,0
CUS00011623,2026-08-31,P007,DEPOSIT,0.30836,0.49752,0.644178,1.0,0.0,0.67,0,0
CUS00011624,2026-08-31,P007,DEPOSIT,0.35216,0.49752,0.345286,0.0,0.0,0.2,1,0
CUS00011625,2026-08-31,P007,DEPOSIT,0.8546,0.93922,0.303416,1.0,0.0,0.58,0,0
CUS00011626,2026-08-31,P007,DEPOSIT,0.79308,0.49752,0.101236,1.0,0.0,0.2,1,0
CUS00011627,2026-08-31,P007,DEPOSIT,0.06632,0.49752,0.402883,0.0,0.25,0.2,1,0
CUS00011628,2026-08-31,P007,DEPOSIT,0.88044,0.93922,0.578202,1.0,0.0,0.2,1,0
CUS00011629,2026-08-31,P007,DEPOSIT,0.38016,0.2411,0.101236,0.0,0.25,0.4,0,0
CUS00011630,2026-08-31,P007,DEPOSIT,0.89036,0.93922,0.848655,1.0,0.0,0.85,0,1
CUS00011631,2026-08-31,P007,DEPOSIT,0.86112,0.75982,0.101236,1.0,0.25,0.2,1,0
CUS00011632,2026-08-31,P007,DEPOSIT,0.48108,0.49752,0.5956,1.0,0.0,0.2,1,0
CUS00011633,2026-08-31,P007,DEPOSIT,0.14352,0.0642,0.101236,1.0,0.0,0.58,0,0
CUS00011634,2026-08-31,P007,DEPOSIT,0.27176,0.75982,0.101236,0.0,0.75,0.2,1,0
CUS00011635,2026-08-31,P007,DEPOSIT,0.35044,0.49752,0.841621,1.0,0.0,0.67,0,0
CUS00011636,2026-08-31,P007,DEPOSIT,0.35924,0.49752,0.449454,1.0,0.0,0.67,0,1
CUS00011637,2026-08-31,P007,DEPOSIT,0.27476,0.2411,0.101236,1.0,0.0,0.58,0,0
CUS00011638,2026-08-31,P007,DEPOSIT,0.8022,0.75982,0.101236,1.0,0.0,0.2,1,0
CUS00011639,2026-08-31,P007,DEPOSIT,0.7246,0.2411,0.557578,0.0,0.25,0.49,0,0
CUS00011640,2026-08-31,P007,DEPOSIT,0.83884,0.75982,0.673786,1.0,0.0,0.2,1,0
CUS00011641,2026-08-31,P007,DEPOSIT,0.07088,0.2411,0.142468,0.0,0.0,0.4,0,0
CUS00011642,2026-08-31,P007,DEPOSIT,0.6016,0.93922,0.846937,1.0,0.25,0.85,0,1
CUS00011643,2026-08-31,P007,DEPOSIT,0.635,0.75982,0.101236,0.0,0.0,0.52,0,0
CUS00011644,2026-08-31,P007,DEPOSIT,0.75408,0.75982,0.876291,1.0,0.0,0.67,0,0
CUS00011645,2026-08-31,P007,DEPOSIT,0.87052,0.93922,0.101236,1.0,0.25,0.7,0,0
CUS00011646,2026-08-31,P007,DEPOSIT,0.58228,0.93922,0.97991,1.0,0.25,0.67,0,0
CUS00011647,2026-08-31,P007,DEPOSIT,0.35436,0.0642,0.462341,1.0,0.0,0.67,0,1
CUS00011648,2026-08-31,P007,DEPOSIT,0.65644,0.93922,0.860185,1.0,0.0,0.79,0,0
CUS00011649,2026-08-31,P007,DEPOSIT,0.53392,0.2411,0.101236,1.0,0.0,0.2,1,0
CUS00011650,2026-08-31,P007,DEPOSIT,0.17572,0.2411,0.567118,1.0,0.0,0.67,0,0
CUS00011651,2026-08-31,P007,DEPOSIT,0.58444,0.49752,0.433847,0.0,0.0,0.2,1,0
CUS00011652,2026-08-31,P007,DEPOSIT,0.4166,0.49752,0.233877,1.0,0.5,0.58,0,0
CUS00011653,2026-08-31,P007,DEPOSIT,0.21744,0.2411,0.905344,1.0,0.0,0.67,0,0
CUS00011654,2026-08-31,P007,DEPOSIT,0.26548,0.0642,0.823877,1.0,0.0,0.67,0,0
CUS00011655,2026-08-31,P007,DEPOSIT,0.21732,0.49752,0.101236,0.0,0.5,0.52,0,0
CUS00011656,2026-08-31,P007,DEPOSIT,0.9174,0.93922,0.893247,1.0,0.0,0.85,0,0
CUS00011657,2026-08-31,P007,DEPOSIT,0.77988,0.93922,0.795409,1.0,0.0,0.2,1,0
CUS00011658,2026-08-31,P007,DEPOSIT,0.04268,0.2411,0.101236,1.0,0.0,0.2,1,0
CUS00011659,2026-08-31,P007,DEPOSIT,0.28924,0.75982,0.455364,0.0,0.25,0.49,0,0
CUS00011660,2026-08-31,P007,DEPOSIT,0.90724,0.75982,0.645147,1.0,0.0,0.2,1,0
CUS00011661,2026-08-31,P007,DEPOSIT,0.9096,0.93922,0.696151,1.0,0.0,0.67,0,1
CUS00011662,2026-08-31,P007,DEPOSIT,0.16048,0.0642,0.142468,0.0,0.25,0.58,0,0
CUS00011663,2026-08-31,P007,DEPOSIT,0.91848,0.75982,0.980056,1.0,1.0,0.67,0,1
CUS00011664,2026-08-31,P007,DEPOSIT,0.27296,0.2411,0.480625,1.0,0.0,0.2,1,0
CUS00011665,2026-08-31,P007,DEPOSIT,0.35088,0.0642,0.971798,1.0,0.0,0.2,1,0
CUS00011666,2026-08-31,P007,DEPOSIT,0.01,0.2411,0.297678,1.0,0.25,0.2,1,0
CUS00011667,2026-08-31,P007,DEPOSIT,0.57884,0.49752,0.939588,1.0,0.5,0.67,0,1
CUS00011668,2026-08-31,P007,DEPOSIT,0.24952,0.2411,0.101236,1.0,0.0,0.58,0,0
CUS00011669,2026-08-31,P007,DEPOSIT,0.96336,0.75982,0.555814,1.0,0.0,0.67,0,1
CUS00011670,2026-08-31,P007,DEPOSIT,0.60088,0.49752,0.378631,0.0,0.0,0.2,1,0
CUS00011671,2026-08-31,P007,DEPOSIT,0.18392,0.0642,0.403705,1.0,0.0,0.67,0,0
CUS00011672,2026-08-31,P007,DEPOSIT,0.25328,0.0642,0.825569,1.0,0.0,0.67,0,0
CUS00011673,2026-08-31,P007,DEPOSIT,0.36652,0.2411,0.615331,1.0,0.25,0.2,1,0
CUS00011674,2026-08-31,P007,DEPOSIT,0.55092,0.49752,0.101236,1.0,0.0,0.2,1,0
CUS00011675,2026-08-31,P007,DEPOSIT,0.7838,0.75982,0.610199,1.0,0.0,0.2,1,0
CUS00011676,2026-08-31,P007,DEPOSIT,0.77476,0.75982,0.869702,1.0,0.75,0.67,0,1
CUS00011677,2026-08-31,P007,DEPOSIT,0.80188,0.75982,0.815459,1.0,0.0,0.85,0,0
CUS00011678,2026-08-31,P007,DEPOSIT,0.08744,0.75982,0.184069,1.0,0.0,0.58,0,0
CUS00011679,2026-08-31,P007,DEPOSIT,0.19612,0.49752,0.280801,1.0,0.25,0.7,0,0
CUS00011680,2026-08-31,P007,DEPOSIT,0.24376,0.2411,0.329835,0.0,0.0,0.55,0,0
CUS00011681,2026-08-31,P007,DEPOSIT,0.756,0.75982,0.564386,0.0,0.0,0.2,1,0
CUS00011682,2026-08-31,P007,DEPOSIT,0.56364,0.0642,0.558669,1.0,0.0,0.2,1,0
CUS00011683,2026-08-31,P007,DEPOSIT,0.40944,0.49752,0.397664,1.0,0.0,0.67,0,0
CUS00011684,2026-08-31,P007,DEPOSIT,0.77652,0.75982,0.225272,1.0,0.75,0.2,1,0
CUS00011685,2026-08-31,P007,DEPOSIT,0.50636,0.75982,0.751243,1.0,0.0,0.85,0,0
CUS00011686,2026-08-31,P007,DEPOSIT,0.08808,0.2411,0.101236,0.0,0.25,0.2,1,0
CUS00011687,2026-08-31,P007,DEPOSIT,0.13424,0.49752,0.310071,1.0,0.25,0.58,0,0
CUS00011688,2026-08-31,P007,DEPOSIT,0.32036,0.75982,0.101236,1.0,0.0,0.58,0,0
CUS00011689,2026-08-31,P007,DEPOSIT,0.87516,0.49752,0.633558,1.0,0.0,0.2,1,0
CUS00011690,2026-08-31,P007,DEPOSIT,0.94268,0.75982,0.64364,0.0,0.0,0.2,1,0
CUS00011691,2026-08-31,P007,DEPOSIT,0.65104,0.75982,0.990899,1.0,0.0,0.73,0,1
CUS00011692,2026-08-31,P007,DEPOSIT,0.55368,0.49752,0.337906,0.0,0.0,0.2,1,0
CUS00011693,2026-08-31,P007,DEPOSIT,0.4786,0.0642,0.721817,0.0,0.0,0.2,1,0
CUS00011694,2026-08-31,P007,DEPOSIT,0.26544,0.0642,0.30359,1.0,0.0,0.85,0,0
CUS00011695,2026-08-31,P007,DEPOSIT,0.80096,0.49752,0.615059,1.0,0.0,0.2,1,0
CUS00011696,2026-08-31,P007,DEPOSIT,0.80972,0.2411,0.544268,1.0,0.0,0.2,1,0
CUS00011697,2026-08-31,P007,DEPOSIT,0.43772,0.75982,0.333276,1.0,0.0,0.67,0,0
CUS00011698,2026-08-31,P007,DEPOSIT,0.34776,0.49752,0.429028,1.0,0.0,0.67,0,0
CUS00011699,2026-08-31,P007,DEPOSIT,0.84596,0.0642,0.548008,0.0,0.0,0.2,1,0
CUS00011700,2026-08-31,P007,DEPOSIT,0.21032,0.75982,0.101236,1.0,0.5,0.58,0,1
CUS00011701,2026-08-31,P007,DEPOSIT,0.33224,0.2411,0.356124,0.0,0.0,0.49,0,0
CUS00011702,2026-08-31,P007,DEPOSIT,0.16836,0.0642,0.321673,1.0,0.5,0.2,1,0
CUS00011703,2026-08-31,P007,DEPOSIT,0.90416,0.49752,0.845594,0.0,0.5,0.49,0,0
CUS00011704,2026-08-31,P007,DEPOSIT,0.32916,0.2411,0.58105,1.0,0.0,0.67,0,1
CUS00011705,2026-08-31,P007,DEPOSIT,0.84632,0.75982,0.745145,1.0,0.0,0.2,1,0
CUS00011706,2026-08-31,P007,DEPOSIT,0.89516,0.93922,0.974185,1.0,0.5,0.2,1,0
CUS00011707,2026-08-31,P007,DEPOSIT,0.50056,0.2411,0.901017,1.0,0.0,0.67,0,0
CUS00011708,2026-08-31,P007,DEPOSIT,0.32244,0.49752,0.73872,1.0,0.0,0.2,1,0
CUS00011709,2026-08-31,P007,DEPOSIT,0.27356,0.0642,0.576393,1.0,0.0,0.67,0,0
CUS00011710,2026-08-31,P007,DEPOSIT,0.69376,0.49752,0.101236,1.0,0.0,0.2,1,0
CUS00011711,2026-08-31,P007,DEPOSIT,0.5926,0.2411,0.803434,1.0,0.5,0.67,0,1
CUS00011712,2026-08-31,P007,DEPOSIT,0.43232,0.2411,0.761921,0.0,0.5,0.49,0,1
CUS00011713,2026-08-31,P007,DEPOSIT,0.82208,0.75982,0.642394,0.0,0.0,0.55,0,0
CUS00011714,2026-08-31,P007,DEPOSIT,0.98852,0.75982,0.537843,1.0,0.0,0.2,1,0
CUS00011715,2026-08-31,P007,DEPOSIT,0.46352,0.49752,0.357314,1.0,0.0,0.2,1,0
CUS00011716,2026-08-31,P007,DEPOSIT,0.49496,0.49752,0.829834,1.0,0.5,0.67,0,0
CUS00011717,2026-08-31,P007,DEPOSIT,0.57144,0.49752,0.101236,0.0,0.0,0.4,0,0
CUS00011718,2026-08-31,P007,DEPOSIT,0.79012,0.93922,0.101236,0.0,0.0,0.2,1,0
CUS00011719,2026-08-31,P007,DEPOSIT,0.7944,0.93922,0.44655,1.0,0.25,0.2,1,0
CUS00011720,2026-08-31,P007,DEPOSIT,0.75876,0.49752,0.976596,1.0,0.0,0.67,0,1
CUS00011721,2026-08-31,P007,DEPOSIT,0.33284,0.49752,0.972228,1.0,0.25,0.67,0,0
CUS00011722,2026-08-31,P007,DEPOSIT,0.11224,0.49752,0.262125,0.0,0.0,0.4,0,0
CUS00011723,2026-08-31,P007,DEPOSIT,0.02428,0.0642,0.289537,0.0,0.0,0.2,1,0
CUS00011724,2026-08-31,P007,DEPOSIT,0.9072,0.93922,0.655557,1.0,0.0,0.85,0,1
CUS00011725,2026-08-31,P007,DEPOSIT,0.55864,0.49752,0.705021,1.0,0.0,0.2,1,0
CUS00011726,2026-08-31,P007,DEPOSIT,0.87556,0.75982,0.840509,1.0,0.0,0.85,0,0
CUS00011727,2026-08-31,P007,DEPOSIT,0.55692,0.0642,0.419375,1.0,0.0,0.2,1,0
CUS00011728,2026-08-31,P007,DEPOSIT,0.70692,0.49752,0.101236,1.0,0.0,0.2,1,0
CUS00011729,2026-08-31,P007,DEPOSIT,0.0234,0.0642,0.101236,1.0,0.0,0.7,0,0
CUS00011730,2026-08-31,P007,DEPOSIT,0.17732,0.2411,0.433775,1.0,0.0,0.79,0,0
CUS00011731,2026-08-31,P007,DEPOSIT,0.88332,0.75982,0.876205,1.0,0.25,0.67,0,0
CUS00011732,2026-08-31,P007,DEPOSIT,0.06916,0.0642,0.511513,1.0,0.0,0.67,0,1
CUS00011733,2026-08-31,P007,DEPOSIT,0.8422,0.49752,0.101236,0.0,0.25,0.2,1,0
CUS00011734,2026-08-31,P007,DEPOSIT,0.01,0.2411,0.264918,0.0,0.5,0.4,0,0
CUS00011735,2026-08-31,P007,DEPOSIT,0.94144,0.49752,0.790961,1.0,0.0,0.79,0,1
CUS00011736,2026-08-31,P007,DEPOSIT,0.80528,0.49752,0.446633,0.0,0.0,0.2,1,0
CUS00011737,2026-08-31,P007,DEPOSIT,0.6308,0.2411,0.588482,1.0,0.0,0.2,1,0
CUS00011738,2026-08-31,P007,DEPOSIT,0.23604,0.49752,0.173973,0.0,0.25,0.4,0,0
CUS00011739,2026-08-31,P007,DEPOSIT,0.34056,0.0642,0.512475,0.0,0.0,0.61,0,0
CUS00011740,2026-08-31,P007,DEPOSIT,0.65344,0.75982,0.314075,0.0,0.25,0.2,1,0
CUS00011741,2026-08-31,P007,DEPOSIT,0.4876,0.93922,0.371349,0.0,0.0,0.49,0,0
CUS00011742,2026-08-31,P007,DEPOSIT,0.27104,0.75982,0.415505,0.0,0.25,0.2,1,0
CUS00011743,2026-08-31,P007,DEPOSIT,0.22636,0.0642,0.428853,1.0,0.0,0.73,0,0
CUS00011744,2026-08-31,P007,DEPOSIT,0.19584,0.93922,0.101236,1.0,0.25,0.2,1,0
CUS00011745,2026-08-31,P007,DEPOSIT,0.67028,0.2411,0.783196,1.0,0.0,0.2,1,0
CUS00011746,2026-08-31,P007,DEPOSIT,0.042,0.2411,0.384959,1.0,0.25,0.67,0,0
CUS00011747,2026-08-31,P007,DEPOSIT,0.87956,0.49752,0.834152,1.0,0.0,0.2,1,0
CUS00011748,2026-08-31,P007,DEPOSIT,0.10376,0.0642,0.101236,1.0,0.0,0.58,0,0
CUS00011749,2026-08-31,P007,DEPOSIT,0.6234,0.75982,0.728202,1.0,0.25,0.67,0,0
CUS00011750,2026-08-31,P007,DEPOSIT,0.186,0.75982,0.357314,1.0,0.5,0.67,0,0
CUS00011751,2026-08-31,P007,DEPOSIT,0.15524,0.0642,0.425269,0.0,0.25,0.49,0,0
CUS00011752,2026-08-31,P007,DEPOSIT,0.04424,0.0642,0.90948,1.0,0.0,0.67,0,0
CUS00011753,2026-08-31,P007,DEPOSIT,0.48736,0.2411,0.863348,0.0,0.0,0.49,0,0
CUS00011754,2026-08-31,P007,DEPOSIT,0.04076,0.49752,0.101236,0.0,0.25,0.52,0,0
CUS00011755,2026-08-31,P007,DEPOSIT,0.34568,0.2411,0.225642,0.0,0.0,0.4,0,0
CUS00011756,2026-08-31,P007,DEPOSIT,0.27764,0.2411,0.320912,1.0,0.0,0.67,0,1
